( 2023/02/09 14:30:00.432) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 14:34:34.200) #left_data: ,0,0,0.08,0.09,0,0.08,0.25,0.16
( 2023/02/09 14:34:34.264) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:34.328) #left_data: ,0,0,0.08,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:34.387) #left_data: ,0,0,0.08,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:34.446) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:34.509) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:34.574) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:34.635) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:34.692) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:34.752) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.16
( 2023/02/09 14:34:34.815) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.16
( 2023/02/09 14:34:34.878) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.16
( 2023/02/09 14:34:34.940) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:34.999) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.057) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.116) #left_data: ,0,0,0.08,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:35.179) #left_data: ,0,0,0.08,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:35.241) #left_data: ,0,0,0.08,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:35.308) #left_data: ,0,0,0.08,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:35.365) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.425) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.489) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.555) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.616) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.673) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.729) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.792) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.858) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.922) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:35.983) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.040) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.099) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.163) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.227) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.290) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.390) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.451) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.514) #left_data: ,0,0,0.09,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:36.579) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.641) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.699) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.757) #left_data: ,0,0,0.09,0.09,0,0.08,0.25,0.17
( 2023/02/09 14:34:36.824) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.888) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:36.949) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.007) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.065) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.127) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.191) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.258) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.315) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.372) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.432) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.496) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.561) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.621) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.683) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.743) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.807) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.871) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.934) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:37.991) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.050) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.111) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.181) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.238) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.295) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.352) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.411) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.474) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.539) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.600) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.658) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.717) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.781) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.845) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:38.907) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.16
( 2023/02/09 14:34:38.965) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.16
( 2023/02/09 14:34:39.022) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.085) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.149) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.212) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.273) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.331) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.391) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.461) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.526) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.588) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.646) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.706) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.769) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.832) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.894) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:39.951) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.010) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.073) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.140) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.203) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.260) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.317) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.375) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.439) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.503) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.563) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.619) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.678) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.739) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.804) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.867) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.924) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:40.982) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.039) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.101) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.162) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.223) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.281) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.339) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.400) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.464) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.525) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.582) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.639) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.697) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.760) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.824) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.897) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:41.954) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:42.013) #left_data: ,0,0,0.08,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:42.076) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:42.141) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:42.203) #left_data: ,0,0,0.09,0.09,0,0.08,0.26,0.17
( 2023/02/09 14:34:42.259) #left_data: ,0,0,0.09,0.09,0,0.08,0.27,0.17
( 2023/02/09 14:34:42.319) #left_data: ,0,0,0.09,0.09,0,0.08,0.28,0.17
( 2023/02/09 14:34:42.381) #left_data: ,0,0,0.09,0.09,0,0.08,0.28,0.17
( 2023/02/09 14:34:42.445) #left_data: ,0,0,0.09,0.09,0,0.08,0.29,0.18
( 2023/02/09 14:34:42.507) #left_data: ,0,0,0.09,0.09,0,0.08,0.29,0.18
( 2023/02/09 14:34:42.566) #left_data: ,0,0,0.09,0.09,0,0.08,0.3,0.18
( 2023/02/09 14:34:42.625) #left_data: ,0,0,0.09,0.09,0,0.08,0.3,0.18
( 2023/02/09 14:34:42.688) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.18
( 2023/02/09 14:34:42.752) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.18
( 2023/02/09 14:34:42.818) #left_data: ,0,0,0.1,0.09,0,0.09,0.33,0.19
( 2023/02/09 14:34:42.879) #left_data: ,0,0,0.1,0.1,0,0.09,0.32,0.19
( 2023/02/09 14:34:42.938) #left_data: ,0,0,0.1,0.1,0,0.09,0.31,0.18
( 2023/02/09 14:34:42.996) #left_data: ,0,0,0.1,0.1,0,0.09,0.31,0.18
( 2023/02/09 14:34:43.056) #left_data: ,0,0,0.08,0.1,0,0.09,0.3,0.18
( 2023/02/09 14:34:43.114) #left_data: ,0,0,0.08,0.1,0,0.09,0.27,0.17
( 2023/02/09 14:34:43.174) #left_data: ,0,0,0.08,0.1,0,0.09,0.27,0.17
( 2023/02/09 14:34:43.232) #left_data: ,0,0,0.08,0.09,0,0.09,0.24,0.17
( 2023/02/09 14:34:43.289) #left_data: ,0,0,0.1,0.09,0,0.09,0.23,0.17
( 2023/02/09 14:34:43.349) #left_data: ,0,0,0.09,0.09,0,0.07,0.24,0.17
( 2023/02/09 14:34:43.414) #left_data: ,0,0,0.09,0.08,0,0.06,0.26,0.16
( 2023/02/09 14:34:43.477) #left_data: ,0,0,0.09,0.08,0,0.05,0.27,0.16
( 2023/02/09 14:34:43.540) #left_data: ,0,0,0.08,0.07,0,0.05,0.28,0.16
( 2023/02/09 14:34:43.598) #left_data: ,0,0,0.08,0.07,0,0.05,0.29,0.16
( 2023/02/09 14:34:43.657) #left_data: ,0,0,0.08,0.07,0,0.05,0.29,0.16
( 2023/02/09 14:34:43.719) #left_data: ,0,0,0.08,0.07,0,0.05,0.29,0.16
( 2023/02/09 14:34:43.785) #left_data: ,0,0,0.09,0.07,0,0.06,0.3,0.16
( 2023/02/09 14:34:43.847) #left_data: ,0,0,0.09,0.07,0,0.06,0.3,0.16
( 2023/02/09 14:34:43.904) #left_data: ,0,0,0.1,0.08,0,0.06,0.29,0.18
( 2023/02/09 14:34:43.963) #left_data: ,0,0,0.1,0.08,0,0.06,0.29,0.18
( 2023/02/09 14:34:44.026) #left_data: ,0,0,0.09,0.08,0,0.07,0.3,0.17
( 2023/02/09 14:34:44.091) #left_data: ,0,0,0.09,0.08,0,0.07,0.32,0.17
( 2023/02/09 14:34:44.157) #left_data: ,0,0,0.09,0.08,0,0.08,0.32,0.18
( 2023/02/09 14:34:44.217) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.18
( 2023/02/09 14:34:44.275) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.19
( 2023/02/09 14:34:44.335) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.19
( 2023/02/09 14:34:44.398) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.19
( 2023/02/09 14:34:44.463) #left_data: ,0,0,0.09,0.09,0,0.08,0.32,0.19
( 2023/02/09 14:34:44.529) #left_data: ,0,0,0.1,0.09,0,0.08,0.3,0.18
( 2023/02/09 14:34:44.586) #left_data: ,0,0,0.1,0.09,0,0.08,0.3,0.18
( 2023/02/09 14:34:44.645) #left_data: ,0,0,0.1,0.09,0,0.08,0.3,0.17
( 2023/02/09 14:34:44.709) #left_data: ,0,0,0.1,0.09,0,0.08,0.29,0.17
( 2023/02/09 14:34:44.773) #left_data: ,0,0,0.1,0.09,0,0.09,0.29,0.17
( 2023/02/09 14:34:44.834) #left_data: ,0,0,0.1,0.09,0,0.09,0.28,0.17
( 2023/02/09 14:34:44.891) #left_data: ,0,0,0.1,0.09,0,0.09,0.28,0.17
( 2023/02/09 14:34:44.949) #left_data: ,0,0,0.09,0.1,0,0.08,0.29,0.18
( 2023/02/09 14:34:45.009) #left_data: ,0,0,0.09,0.1,0,0.08,0.29,0.17
( 2023/02/09 14:34:45.072) #left_data: ,0,0,0.09,0.1,0,0.08,0.29,0.17
( 2023/02/09 14:34:45.135) #left_data: ,0,0,0.09,0.09,0,0.08,0.29,0.17
( 2023/02/09 14:34:45.197) #left_data: ,0,0,0.09,0.09,0,0.07,0.3,0.18
( 2023/02/09 14:34:45.255) #left_data: ,0,0,0.09,0.09,0,0.07,0.3,0.18
( 2023/02/09 14:34:45.314) #left_data: ,0,0,0.09,0.09,0,0.07,0.3,0.18
( 2023/02/09 14:34:45.376) #left_data: ,0,0,0.09,0.09,0,0.07,0.3,0.18
( 2023/02/09 14:34:45.441) #left_data: ,0,0,0.09,0.09,0,0.07,0.3,0.18
( 2023/02/09 14:34:45.504) #left_data: ,0,0,0.1,0.09,0,0.08,0.3,0.18
( 2023/02/09 14:34:45.560) #left_data: ,0,0,0.1,0.1,0,0.08,0.3,0.18
( 2023/02/09 14:34:45.620) #left_data: ,0,0,0.1,0.1,0,0.08,0.3,0.18
( 2023/02/09 14:34:45.683) #left_data: ,0,0,0.1,0.1,0,0.08,0.3,0.18
( 2023/02/09 14:34:45.748) #left_data: ,0,0,0.1,0.09,0,0.07,0.31,0.18
( 2023/02/09 14:34:45.809) #left_data: ,0,0,0.1,0.09,0,0.07,0.31,0.18
( 2023/02/09 14:34:45.866) #left_data: ,0,0,0.1,0.09,0,0.07,0.31,0.18
( 2023/02/09 14:34:45.923) #left_data: ,0,0,0.1,0.1,0,0.08,0.31,0.18
( 2023/02/09 14:34:45.981) #left_data: ,0,0,0.1,0.1,0,0.08,0.31,0.18
( 2023/02/09 14:34:46.046) #left_data: ,0,0,0.1,0.1,0,0.08,0.31,0.18
( 2023/02/09 14:34:46.109) #left_data: ,0,0,0.09,0.1,0,0.07,0.31,0.18
( 2023/02/09 14:34:46.170) #left_data: ,0,0,0.09,0.1,0,0.06,0.32,0.18
( 2023/02/09 14:34:46.226) #left_data: ,0,0,0.09,0.09,0,0.06,0.32,0.18
( 2023/02/09 14:34:46.285) #left_data: ,0,0,0.09,0.08,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.347) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:46.457) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:46.518) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.576) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.636) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.699) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.759) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.816) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.875) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.933) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:46.991) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.047) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.103) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.160) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.219) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.275) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.331) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.389) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.445) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.501) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.560) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.623) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.687) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:47.748) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:47.805) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.865) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:47.924) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:47.985) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.048) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.110) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.169) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:48.229) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:48.292) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.355) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.418) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.475) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.534) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.594) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.658) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:48.722) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:48.780) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.837) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.897) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:48.959) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:49.021) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.083) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.140) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:49.198) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:49.259) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:49.323) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:49.384) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.442) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.499) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.558) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.622) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:49.686) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:49.749) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.806) #left_data: ,0,0,0.1,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.867) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.932) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:49.991) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.052) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.109) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.169) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.229) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.292) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.361) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.423) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.481) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.17
( 2023/02/09 14:34:50.537) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:50.594) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:50.652) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:50.710) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:50.768) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:50.825) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:50.883) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:50.942) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:51.003) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:51.059) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
( 2023/02/09 14:34:51.120) #left_data: ,0,0,0.09,0.09,0,0.06,0.33,0.18
