( 2023/02/09 15:46:50.494) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 15:47:58.289) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.356) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.420) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.479) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.535) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.598) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.661) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.725) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.786) #right_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.844) #right_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.903) #right_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 15:47:58.968) #right_data: ,0,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.033) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.099) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.161) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.218) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.280) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.344) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.414) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.476) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.534) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.599) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.667) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.733) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.792) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.849) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.911) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:47:59.975) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.036) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.094) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.152) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.218) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.284) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.342) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.407) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.471) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.529) #right_data: ,0.01,0,0,0,0,0,0,0
( 2023/02/09 15:48:00.591) #right_data: ,0.01,0,0,0,0,0,0,0
