( 2023/02/09 19:19:36.468) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 19:21:00.507) #left_data: ,0.21,0.29,1.12,1.78,0.0,0.9,5.3,4.54
( 2023/02/09 19:21:00.566) #left_data: ,0.31,0.57,0.82,2.31,0.0,1.39,5.24,4.64
( 2023/02/09 19:21:00.631) #left_data: ,0.43,0.94,1.25,2.44,0.0,1.32,4.9,4.54
( 2023/02/09 19:21:00.699) #left_data: ,0.52,1.2,1.47,2.21,0.0,1.18,4.59,4.35
( 2023/02/09 19:21:00.764) #left_data: ,0.69,0.4,1.85,2.26,0.0,1.23,4.12,3.74
( 2023/02/09 19:21:00.826) #left_data: ,0.84,1.02,2.47,2.61,0.0,1.51,2.89,2.34
( 2023/02/09 19:21:00.885) #left_data: ,1.06,1.36,2.76,2.85,0.01,1.69,1.57,0.87
( 2023/02/09 19:21:00.941) #left_data: ,1.06,1.36,2.76,2.85,0.01,1.69,1.57,0.87
( 2023/02/09 19:21:01.000) #left_data: ,0.22,1.76,3.11,3.15,0.02,1.83,0.01,0.76
( 2023/02/09 19:21:01.058) #left_data: ,3.82,4.59,4.64,3.22,0.0,0.45,0.0,0.0
( 2023/02/09 19:21:01.117) #left_data: ,3.82,4.59,4.64,3.22,0.0,0.45,0.0,0.0
( 2023/02/09 19:21:01.175) #left_data: ,5.73,5.36,4.26,1.32,0.0,0.14,0.0,0.0
( 2023/02/09 19:21:01.234) #left_data: ,5.12,1.74,1.18,0.21,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.303) #left_data: ,0.55,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.375) #left_data: ,0.26,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.439) #left_data: ,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.497) #left_data: ,0.01,0.0,0.07,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.557) #left_data: ,0.01,0.0,0.07,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.617) #left_data: ,0.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.684) #left_data: ,0.02,0.0,0.09,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.747) #left_data: ,0.03,0.0,0.13,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.810) #left_data: ,0.03,0.0,0.13,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:01.868) #left_data: ,0.0,0.0,0.06,0.29,0.0,0.02,0.0,0.0
( 2023/02/09 19:21:01.928) #left_data: ,0.08,0.12,0.67,1.19,0.0,0.41,1.04,0.8
( 2023/02/09 19:21:01.993) #left_data: ,0.53,0.79,0.75,0.57,0.01,1.83,3.08,1.8
( 2023/02/09 19:21:02.062) #left_data: ,0.49,0.72,1.87,2.03,0.04,3.29,2.79,1.74
( 2023/02/09 19:21:02.129) #left_data: ,0.33,0.19,1.63,2.53,0.04,3.7,1.83,1.47
( 2023/02/09 19:21:02.187) #left_data: ,0.32,0.19,1.63,2.7,0.03,3.74,1.28,1.11
( 2023/02/09 19:21:02.247) #left_data: ,0.38,0.34,1.85,2.79,0.03,3.62,1.21,0.98
( 2023/02/09 19:21:02.311) #left_data: ,0.52,0.76,2.47,2.95,0.04,3.66,1.06,0.69
( 2023/02/09 19:21:02.378) #left_data: ,0.67,1.04,2.7,2.92,0.04,3.47,1.72,1.02
( 2023/02/09 19:21:02.442) #left_data: ,0.54,1.02,2.5,2.67,0.02,3.15,2.76,1.78
( 2023/02/09 19:21:02.501) #left_data: ,0.54,1.02,2.5,2.67,0.02,3.15,2.76,1.78
( 2023/02/09 19:21:02.566) #left_data: ,0.39,0.83,1.94,2.39,0.0,2.89,3.7,2.58
( 2023/02/09 19:21:02.632) #left_data: ,0.75,1.16,1.59,1.92,0.02,2.42,4.4,3.05
( 2023/02/09 19:21:02.699) #left_data: ,0.75,1.16,1.59,1.92,0.02,2.42,4.4,3.05
( 2023/02/09 19:21:02.762) #left_data: ,3.05,1.69,4.17,2.23,0.0,0.65,0.0,0.0
( 2023/02/09 19:21:02.819) #left_data: ,1.37,0.0,0.68,0.8,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:02.881) #left_data: ,1.37,0.0,0.68,0.8,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:02.944) #left_data: ,0.44,0.0,0.02,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.012) #left_data: ,0.07,0.0,0.03,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.080) #left_data: ,0.04,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.142) #left_data: ,0.04,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.204) #left_data: ,0.0,0.0,0.06,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.263) #left_data: ,0.0,0.0,0.1,0.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.326) #left_data: ,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.390) #left_data: ,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:03.456) #left_data: ,0.07,0.18,0.62,0.8,0.0,0.72,1.69,0.12
( 2023/02/09 19:21:03.512) #left_data: ,0.86,0.25,1.72,1.36,0.0,0.9,1.25,1.15
( 2023/02/09 19:21:03.572) #left_data: ,0.86,0.25,1.72,1.36,0.0,0.9,1.25,1.15
( 2023/02/09 19:21:03.635) #left_data: ,1.11,2.01,2.92,2.31,0.03,1.55,1.69,1.23
( 2023/02/09 19:21:03.704) #left_data: ,1.76,2.79,3.51,2.7,0.05,1.78,1.8,0.02
( 2023/02/09 19:21:03.766) #left_data: ,1.19,2.7,3.55,2.76,0.05,1.85,1.96,0.45
( 2023/02/09 19:21:03.822) #left_data: ,0.1,2.08,3.43,2.79,0.03,2.01,1.59,0.66
( 2023/02/09 19:21:03.883) #left_data: ,0.89,1.02,3.22,2.89,0.01,2.21,1.14,0.69
( 2023/02/09 19:21:03.941) #left_data: ,0.62,1.22,3.05,3.08,0.01,2.47,1.34,1.04
( 2023/02/09 19:21:04.007) #left_data: ,0.56,1.08,2.95,3.22,0.01,2.76,1.94,1.55
( 2023/02/09 19:21:04.073) #left_data: ,0.65,1.14,3.08,3.4,0.03,2.89,2.13,1.74
( 2023/02/09 19:21:04.136) #left_data: ,0.82,0.12,3.25,3.51,0.04,2.92,2.01,1.49
( 2023/02/09 19:21:04.194) #left_data: ,1.0,0.61,3.36,3.58,0.05,2.98,1.12,0.38
( 2023/02/09 19:21:04.254) #left_data: ,1.0,0.61,3.36,3.58,0.05,2.98,1.12,0.38
( 2023/02/09 19:21:04.320) #left_data: ,0.18,1.01,3.62,3.66,0.06,3.11,0.42,1.05
( 2023/02/09 19:21:04.388) #left_data: ,4.12,2.61,4.69,2.64,0.0,0.52,0.0,0.0
( 2023/02/09 19:21:04.450) #left_data: ,4.12,2.61,4.69,2.64,0.0,0.52,0.0,0.0
( 2023/02/09 19:21:04.507) #left_data: ,2.76,0.09,0.95,0.81,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:04.567) #left_data: ,0.2,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:04.628) #left_data: ,0.16,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:04.695) #left_data: ,0.16,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:04.758) #left_data: ,0.04,0.0,0.05,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:04.815) #left_data: ,0.02,0.0,0.08,0.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:04.873) #left_data: ,0.01,0.0,0.09,0.21,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:04.934) #left_data: ,0.01,0.0,0.09,0.21,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:05.002) #left_data: ,0.01,0.0,0.13,0.24,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:05.067) #left_data: ,0.0,0.0,0.18,0.89,0.0,0.53,0.0,0.03
( 2023/02/09 19:21:05.130) #left_data: ,0.0,0.0,0.18,0.89,0.0,0.53,0.0,0.03
( 2023/02/09 19:21:05.189) #left_data: ,0.64,1.0,1.47,1.47,0.0,1.23,0.61,0.33
( 2023/02/09 19:21:05.251) #left_data: ,2.92,2.89,3.47,2.26,0.06,1.55,1.18,0.82
( 2023/02/09 19:21:05.318) #left_data: ,2.92,2.89,3.47,2.26,0.06,1.55,1.18,0.82
( 2023/02/09 19:21:05.384) #left_data: ,3.91,3.18,3.05,1.55,0.05,0.54,1.11,0.81
( 2023/02/09 19:21:05.449) #left_data: ,3.95,3.18,2.76,1.18,0.02,1.17,0.94,0.88
( 2023/02/09 19:21:05.508) #left_data: ,3.78,3.08,2.5,0.85,0.01,0.98,0.54,0.82
( 2023/02/09 19:21:05.567) #left_data: ,4.03,3.08,2.5,0.85,0.01,0.96,0.06,0.67
( 2023/02/09 19:21:05.631) #left_data: ,4.12,3.18,2.73,1.14,0.02,1.15,0.09,0.77
( 2023/02/09 19:21:05.699) #left_data: ,4.03,3.15,2.92,1.49,0.04,0.15,0.09,0.81
( 2023/02/09 19:21:05.762) #left_data: ,4.49,3.22,3.25,1.61,0.05,0.63,0.75,0.3
( 2023/02/09 19:21:05.819) #left_data: ,4.49,3.22,3.25,1.61,0.05,0.63,0.75,0.3
( 2023/02/09 19:21:05.877) #left_data: ,5.6,3.99,3.95,1.76,0.01,0.34,0.0,0.0
( 2023/02/09 19:21:05.941) #left_data: ,6.42,2.16,1.04,0.61,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.007) #left_data: ,1.14,0.0,0.08,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.075) #left_data: ,0.53,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.132) #left_data: ,0.18,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.200) #left_data: ,0.11,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.260) #left_data: ,0.06,0.0,0.05,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.328) #left_data: ,0.03,0.0,0.06,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.394) #left_data: ,0.03,0.0,0.07,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.452) #left_data: ,0.03,0.0,0.1,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.511) #left_data: ,0.03,0.0,0.1,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.573) #left_data: ,0.02,0.0,0.09,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:06.636) #left_data: ,0.04,0.13,0.37,0.51,0.0,0.3,0.55,0.26
( 2023/02/09 19:21:06.704) #left_data: ,0.04,0.13,0.37,0.51,0.0,0.3,0.55,0.26
( 2023/02/09 19:21:06.767) #left_data: ,0.97,1.14,1.92,1.65,0.01,0.93,3.51,1.57
( 2023/02/09 19:21:06.826) #left_data: ,0.16,1.96,2.73,2.47,0.03,1.59,3.32,1.47
( 2023/02/09 19:21:06.885) #left_data: ,0.16,1.96,2.73,2.47,0.03,1.59,3.32,1.47
( 2023/02/09 19:21:06.948) #left_data: ,0.49,2.18,2.95,2.67,0.04,1.69,3.08,1.28
( 2023/02/09 19:21:07.018) #left_data: ,0.94,2.26,2.58,2.01,0.01,0.82,2.61,1.12
( 2023/02/09 19:21:07.082) #left_data: ,0.94,2.26,2.58,2.01,0.01,0.82,2.61,1.12
( 2023/02/09 19:21:07.139) #left_data: ,1.26,2.5,2.61,2.01,0.01,0.68,1.26,1.21
( 2023/02/09 19:21:07.200) #left_data: ,1.89,2.76,2.95,2.31,0.01,0.81,0.16,0.77
( 2023/02/09 19:21:07.266) #left_data: ,2.36,3.11,3.32,2.56,0.02,0.93,1.26,0.65
( 2023/02/09 19:21:07.333) #left_data: ,2.56,3.22,3.47,2.67,0.03,1.09,0.38,0.84
( 2023/02/09 19:21:07.397) #left_data: ,2.82,3.32,3.74,2.89,0.04,1.28,0.9,0.43
( 2023/02/09 19:21:07.454) #left_data: ,3.66,3.55,4.21,3.15,0.02,1.26,0.05,0.01
( 2023/02/09 19:21:07.511) #left_data: ,4.64,4.03,4.75,3.66,0.0,0.44,0.0,0.0
( 2023/02/09 19:21:07.574) #left_data: ,5.24,3.55,4.26,2.67,0.0,0.31,0.0,0.0
( 2023/02/09 19:21:07.640) #left_data: ,4.59,1.39,1.08,0.55,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:07.707) #left_data: ,1.06,0.15,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:07.773) #left_data: ,0.15,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:07.831) #left_data: ,0.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:07.891) #left_data: ,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:07.959) #left_data: ,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:08.027) #left_data: ,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:08.088) #left_data: ,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:08.145) #left_data: ,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:08.205) #left_data: ,0.02,0.01,0.07,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:08.271) #left_data: ,0.01,0.01,0.08,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:08.336) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.0,0.61,1.12
( 2023/02/09 19:21:08.401) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.0,0.61,1.12
( 2023/02/09 19:21:08.457) #left_data: ,0.13,0.02,0.55,1.25,0.0,1.1,5.42,5.12
( 2023/02/09 19:21:08.517) #left_data: ,0.14,0.18,1.0,1.45,0.0,0.98,4.96,4.96
( 2023/02/09 19:21:08.585) #left_data: ,0.22,0.28,0.58,2.5,0.0,1.87,3.62,4.35
( 2023/02/09 19:21:08.652) #left_data: ,0.37,0.59,1.69,2.95,0.0,2.34,2.56,3.4
( 2023/02/09 19:21:08.717) #left_data: ,0.51,0.99,2.47,3.36,0.0,2.5,1.21,2.11
( 2023/02/09 19:21:08.774) #left_data: ,0.7,0.01,2.85,3.66,0.0,2.58,0.26,1.02
( 2023/02/09 19:21:08.833) #left_data: ,0.83,0.68,3.36,3.78,0.0,2.61,0.04,0.53
( 2023/02/09 19:21:08.893) #left_data: ,0.83,0.68,3.36,3.78,0.0,2.61,0.04,0.53
( 2023/02/09 19:21:08.961) #left_data: ,0.96,0.91,3.4,3.78,0.0,2.56,0.02,0.55
( 2023/02/09 19:21:09.027) #left_data: ,0.96,0.91,3.4,3.78,0.0,2.56,0.02,0.55
( 2023/02/09 19:21:09.088) #left_data: ,1.22,1.41,3.58,3.78,0.01,2.56,0.26,0.62
( 2023/02/09 19:21:09.146) #left_data: ,2.98,3.7,4.8,4.12,0.0,0.69,0.0,0.0
( 2023/02/09 19:21:09.206) #left_data: ,2.98,3.7,4.8,4.12,0.0,0.69,0.0,0.0
( 2023/02/09 19:21:09.273) #left_data: ,4.21,4.4,4.9,3.62,0.0,0.45,0.0,0.0
( 2023/02/09 19:21:09.335) #left_data: ,4.75,3.82,2.79,0.75,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.396) #left_data: ,0.43,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.454) #left_data: ,0.43,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.515) #left_data: ,0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.579) #left_data: ,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.651) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.717) #left_data: ,0.02,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.774) #left_data: ,0.02,0.0,0.06,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.834) #left_data: ,0.01,0.0,0.09,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.899) #left_data: ,0.01,0.0,0.1,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:09.964) #left_data: ,0.01,0.0,0.1,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:10.027) #left_data: ,0.74,1.05,0.68,0.91,0.0,1.06,1.8,0.23
( 2023/02/09 19:21:10.086) #left_data: ,0.74,1.05,0.68,0.91,0.0,1.06,1.8,0.23
( 2023/02/09 19:21:10.145) #left_data: ,0.25,1.18,1.63,1.47,0.01,1.47,2.21,0.51
( 2023/02/09 19:21:10.205) #left_data: ,1.83,2.16,1.92,1.25,0.04,0.94,2.73,0.55
( 2023/02/09 19:21:10.273) #left_data: ,2.92,2.79,1.59,0.47,0.04,0.04,3.01,0.65
( 2023/02/09 19:21:10.340) #left_data: ,3.51,3.4,1.49,0.17,0.02,1.04,2.61,0.51
( 2023/02/09 19:21:10.403) #left_data: ,3.82,3.86,2.13,0.4,0.02,1.08,1.63,1.22
( 2023/02/09 19:21:10.460) #left_data: ,4.12,3.86,2.61,0.85,0.01,0.05,1.03,0.62
( 2023/02/09 19:21:10.519) #left_data: ,4.26,3.74,2.89,1.23,0.01,0.32,0.54,0.29
( 2023/02/09 19:21:10.583) #left_data: ,4.35,3.78,3.05,1.39,0.01,0.39,0.46,0.21
( 2023/02/09 19:21:10.647) #left_data: ,4.35,3.78,3.05,1.39,0.01,0.39,0.46,0.21
( 2023/02/09 19:21:10.711) #left_data: ,4.9,4.17,3.4,1.47,0.02,0.47,0.54,0.17
( 2023/02/09 19:21:10.769) #left_data: ,6.2,4.3,2.92,0.86,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:10.827) #left_data: ,6.2,4.3,2.92,0.86,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:10.888) #left_data: ,2.08,0.1,0.3,0.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:10.954) #left_data: ,0.18,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.019) #left_data: ,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.078) #left_data: ,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.137) #left_data: ,0.04,0.0,0.05,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.199) #left_data: ,0.02,0.0,0.09,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.276) #left_data: ,0.02,0.0,0.1,0.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.340) #left_data: ,0.02,0.0,0.1,0.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.402) #left_data: ,0.02,0.0,0.12,0.18,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:11.460) #left_data: ,0.0,0.1,0.25,0.51,0.0,0.18,0.58,0.4
( 2023/02/09 19:21:11.519) #left_data: ,0.0,0.1,0.25,0.51,0.0,0.18,0.58,0.4
( 2023/02/09 19:21:11.585) #left_data: ,0.6,1.15,1.1,0.88,0.0,0.59,1.19,0.53
( 2023/02/09 19:21:11.654) #left_data: ,2.92,3.91,2.36,0.46,0.02,1.03,1.94,0.9
( 2023/02/09 19:21:11.718) #left_data: ,2.92,3.91,2.36,0.46,0.02,1.03,1.94,0.9
( 2023/02/09 19:21:11.775) #left_data: ,3.7,4.49,2.89,0.87,0.04,1.14,1.65,0.84
( 2023/02/09 19:21:11.839) #left_data: ,3.82,4.59,3.11,1.09,0.02,1.14,1.16,0.75
( 2023/02/09 19:21:11.903) #left_data: ,3.82,4.59,3.11,1.09,0.02,1.14,1.16,0.75
( 2023/02/09 19:21:11.968) #left_data: ,3.91,4.35,2.98,0.94,0.01,0.98,1.23,0.5
( 2023/02/09 19:21:12.030) #left_data: ,3.82,4.54,3.01,1.04,0.01,1.02,0.18,0.57
( 2023/02/09 19:21:12.088) #left_data: ,3.32,4.45,2.85,1.01,0.02,1.07,1.65,1.1
( 2023/02/09 19:21:12.147) #left_data: ,3.95,4.54,2.89,0.9,0.05,1.22,1.72,1.05
( 2023/02/09 19:21:12.208) #left_data: ,3.95,4.54,2.89,0.9,0.05,1.22,1.72,1.05
( 2023/02/09 19:21:12.274) #left_data: ,6.2,5.48,3.7,1.1,0.0,0.05,0.0,0.0
( 2023/02/09 19:21:12.339) #left_data: ,3.78,0.89,0.66,0.23,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.400) #left_data: ,0.52,0.0,0.05,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.459) #left_data: ,0.52,0.0,0.05,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.518) #left_data: ,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.582) #left_data: ,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.647) #left_data: ,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.710) #left_data: ,0.02,0.0,0.05,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.770) #left_data: ,0.01,0.0,0.07,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.829) #left_data: ,0.03,0.0,0.11,0.13,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.890) #left_data: ,0.03,0.0,0.12,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:12.956) #left_data: ,0.03,0.0,0.11,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:13.020) #left_data: ,0.03,0.01,0.18,0.52,0.0,0.23,0.91,0.55
( 2023/02/09 19:21:13.077) #left_data: ,0.32,0.76,1.12,1.09,0.0,1.03,1.59,0.1
( 2023/02/09 19:21:13.136) #left_data: ,0.32,0.76,1.12,1.09,0.0,1.03,1.59,0.1
( 2023/02/09 19:21:13.197) #left_data: ,0.76,0.91,2.39,2.31,0.03,2.61,2.44,1.49
( 2023/02/09 19:21:13.262) #left_data: ,0.76,0.91,2.39,2.31,0.03,2.61,2.44,1.49
( 2023/02/09 19:21:13.327) #left_data: ,0.63,0.39,2.58,2.76,0.04,3.08,1.72,1.34
( 2023/02/09 19:21:13.392) #left_data: ,0.36,0.8,2.31,3.18,0.01,3.51,1.24,0.42
( 2023/02/09 19:21:13.451) #left_data: ,0.36,0.8,2.31,3.18,0.01,3.51,1.24,0.42
( 2023/02/09 19:21:13.513) #left_data: ,0.39,0.81,2.23,3.15,0.02,3.51,0.27,0.62
( 2023/02/09 19:21:13.580) #left_data: ,0.39,0.82,2.28,3.25,0.02,3.58,0.85,1.14
( 2023/02/09 19:21:13.650) #left_data: ,0.29,0.67,2.21,3.29,0.03,3.74,1.83,1.78
( 2023/02/09 19:21:13.715) #left_data: ,0.34,0.76,2.31,3.36,0.02,3.66,1.89,1.76
( 2023/02/09 19:21:13.773) #left_data: ,0.62,1.1,2.34,2.98,0.03,3.32,2.42,1.72
( 2023/02/09 19:21:13.833) #left_data: ,1.03,0.22,2.44,2.89,0.04,3.25,2.7,1.57
( 2023/02/09 19:21:13.898) #left_data: ,1.03,0.22,2.44,2.89,0.04,3.25,2.7,1.57
( 2023/02/09 19:21:13.962) #left_data: ,3.99,3.4,4.03,2.53,0.0,1.02,0.0,0.0
( 2023/02/09 19:21:14.024) #left_data: ,3.78,0.91,0.41,0.89,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.083) #left_data: ,0.57,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.143) #left_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.204) #left_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.270) #left_data: ,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.334) #left_data: ,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.393) #left_data: ,0.02,0.0,0.05,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.451) #left_data: ,0.02,0.0,0.05,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.511) #left_data: ,0.0,0.0,0.06,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.580) #left_data: ,0.0,0.0,0.07,0.15,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:14.647) #left_data: ,0.0,0.0,0.05,0.23,0.0,0.09,1.19,0.71
( 2023/02/09 19:21:14.710) #left_data: ,0.37,0.62,0.83,0.76,0.0,0.57,1.24,0.71
( 2023/02/09 19:21:14.767) #left_data: ,0.66,1.67,0.94,0.2,0.0,1.06,1.8,1.15
( 2023/02/09 19:21:14.827) #left_data: ,0.66,1.67,0.94,0.2,0.0,1.06,1.8,1.15
( 2023/02/09 19:21:14.894) #left_data: ,1.8,2.7,1.92,1.07,0.04,0.21,2.5,0.23
( 2023/02/09 19:21:14.961) #left_data: ,1.94,2.79,2.08,1.32,0.05,0.55,3.47,1.28
( 2023/02/09 19:21:15.025) #left_data: ,1.94,2.79,2.08,1.32,0.05,0.55,3.47,1.28
( 2023/02/09 19:21:15.086) #left_data: ,1.76,2.23,1.34,0.88,0.05,0.15,3.62,1.59
( 2023/02/09 19:21:15.145) #left_data: ,1.51,1.8,0.54,0.35,0.04,1.19,3.7,1.76
( 2023/02/09 19:21:15.208) #left_data: ,1.28,1.51,0.29,0.34,0.04,1.19,4.03,2.13
( 2023/02/09 19:21:15.276) #left_data: ,1.23,1.53,0.2,0.28,0.07,1.23,4.21,2.44
( 2023/02/09 19:21:15.338) #left_data: ,1.37,1.67,0.4,0.42,0.08,0.13,4.08,2.34
( 2023/02/09 19:21:15.397) #left_data: ,1.37,1.67,0.4,0.42,0.08,0.13,4.08,2.34
( 2023/02/09 19:21:15.454) #left_data: ,3.7,3.66,2.5,1.18,0.07,0.62,0.15,0.59
( 2023/02/09 19:21:15.512) #left_data: ,5.01,4.9,3.99,1.16,0.0,0.5,0.0,0.0
( 2023/02/09 19:21:15.579) #left_data: ,5.01,4.9,3.99,1.16,0.0,0.5,0.0,0.0
( 2023/02/09 19:21:15.646) #left_data: ,0.59,0.0,0.08,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.710) #left_data: ,0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.768) #left_data: ,0.12,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.828) #left_data: ,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.892) #left_data: ,0.04,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:21:15.958) #left_data: ,0.03,0.0,0.04,0.05,0.0,0.0,0.0,0.0
