( 2023/02/09 14:30:00.440) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 14:35:09.767) #right_data: ,0.04,0,0.06,0.06,0,0.16,0.11,0.14
( 2023/02/09 14:35:09.826) #right_data: ,0.04,0,0.07,0.06,0,0.16,0.11,0.14
( 2023/02/09 14:35:09.883) #right_data: ,0.04,0,0.06,0.06,0,0.15,0.12,0.14
( 2023/02/09 14:35:09.941) #right_data: ,0.04,0,0.06,0.06,0,0.15,0.12,0.14
( 2023/02/09 14:35:10.006) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.12,0.14
( 2023/02/09 14:35:10.072) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.11,0.13
( 2023/02/09 14:35:10.131) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.11,0.13
( 2023/02/09 14:35:10.188) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.245) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.309) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.373) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.437) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.497) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.555) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.617) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.680) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.747) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.806) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.13
( 2023/02/09 14:35:10.864) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:10.921) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:10.990) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:11.056) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:11.114) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:11.174) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:11.282) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:11.349) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.12,0.14
( 2023/02/09 14:35:11.415) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.473) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.531) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.592) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.655) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.722) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.780) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.837) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.899) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:11.964) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.033) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.091) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.150) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.207) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.268) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.330) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.396) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.454) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.513) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.572) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.633) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.696) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.753) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.809) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.869) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:12.936) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.000) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.066) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.125) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.184) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.243) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.307) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.370) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.428) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.486) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.544) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.608) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.673) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.736) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.794) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.850) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.914) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:13.981) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.050) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.108) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.166) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.227) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.289) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.353) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.410) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.467) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.525) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.589) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.653) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.718) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.779) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.835) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.896) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:14.959) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.023) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.082) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.139) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.201) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.265) #right_data: ,0.03,0,0.05,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.332) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.390) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.449) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.509) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.573) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.637) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.701) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.760) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.817) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.878) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:15.941) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.007) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.066) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.123) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.183) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.296) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.363) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.428) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.486) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.548) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.611) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.675) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.735) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.792) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.854) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.918) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:16.982) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.041) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.099) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.161) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.226) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.291) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.350) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.407) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.467) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.532) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.597) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.661) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.719) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.776) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.838) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.903) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:17.971) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.030) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.087) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.146) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.215) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.279) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.337) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.394) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.451) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.517) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.581) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.646) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.704) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.762) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.823) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.888) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:18.951) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.008) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.065) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.127) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.192) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.256) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.314) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.372) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.433) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.497) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.562) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.625) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.685) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.741) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.804) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.14
( 2023/02/09 14:35:19.868) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.15
( 2023/02/09 14:35:19.935) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.15
( 2023/02/09 14:35:19.993) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.051) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.113) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.177) #right_data: ,0.03,0,0.06,0.06,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.242) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.301) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.358) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.414) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.477) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.543) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.606) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.15
( 2023/02/09 14:35:20.664) #right_data: ,0.03,0,0.05,0.05,0,0.15,0.13,0.15
( 2023/02/09 14:35:20.720) #right_data: ,0.03,0,0.05,0.04,0,0.15,0.13,0.15
( 2023/02/09 14:35:20.781) #right_data: ,0.03,0,0.05,0.04,0,0.15,0.13,0.16
( 2023/02/09 14:35:20.849) #right_data: ,0.03,0,0.05,0.04,0,0.15,0.14,0.16
( 2023/02/09 14:35:20.913) #right_data: ,0.03,0,0.05,0.04,0,0.15,0.14,0.16
( 2023/02/09 14:35:20.971) #right_data: ,0.03,0,0.05,0.04,0,0.15,0.14,0.16
( 2023/02/09 14:35:21.027) #right_data: ,0.03,0,0.05,0.03,0,0.14,0.14,0.16
( 2023/02/09 14:35:21.087) #right_data: ,0.03,0,0.05,0.04,0,0.15,0.13,0.16
( 2023/02/09 14:35:21.151) #right_data: ,0.03,0,0.05,0.04,0,0.15,0.13,0.15
( 2023/02/09 14:35:21.275) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.14,0.16
( 2023/02/09 14:35:21.335) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.16
( 2023/02/09 14:35:21.393) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.16
( 2023/02/09 14:35:21.455) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.16
( 2023/02/09 14:35:21.524) #right_data: ,0.03,0,0.05,0.05,0,0.16,0.13,0.16
( 2023/02/09 14:35:21.592) #right_data: ,0.03,0,0.05,0.05,0,0.17,0.13,0.16
( 2023/02/09 14:35:21.652) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.15
( 2023/02/09 14:35:21.708) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.15
( 2023/02/09 14:35:21.769) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.15
( 2023/02/09 14:35:21.832) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:21.895) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.15
( 2023/02/09 14:35:21.952) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.009) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.070) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.134) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.199) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.262) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.320) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.378) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.441) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.510) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.574) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.633) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.692) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.754) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.819) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.885) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:22.943) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.001) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.057) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.121) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.184) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.245) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.302) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.360) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.422) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.485) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.548) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.606) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.663) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.726) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.789) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.854) #right_data: ,0.03,0,0.05,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.912) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:23.970) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.027) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.088) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.152) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.216) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.274) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.333) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.395) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.462) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.527) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.585) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.645) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.703) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.765) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.831) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.895) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:24.953) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.009) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.071) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.138) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.203) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.262) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.320) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.381) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.445) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.510) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.568) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.626) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.686) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.749) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.815) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.877) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.936) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:25.995) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:26.058) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:26.122) #right_data: ,0.03,0,0.06,0.06,0,0.17,0.13,0.16
( 2023/02/09 14:35:26.188) #right_data: ,0.03,0,0.06,0.05,0,0.16,0.13,0.16
( 2023/02/09 14:35:26.296) #right_data: ,0.03,0,0.06,0.05,0,0.17,0.13,0.16
