( 2023/02/10 14:11:38.096) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/10 14:13:28.320) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:28.386) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:28.454) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:28.517) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:28.578) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:28.636) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.22,0.34,0.16
( 2023/02/10 14:13:28.697) #left_data: ,0.1,0.0,0.0,0.76,0.0,0.03,6.97,7.48
( 2023/02/10 14:13:28.762) #left_data: ,0.1,0.0,0.0,0.76,0.0,0.03,6.97,7.48
( 2023/02/10 14:13:28.830) #left_data: ,0.92,0.18,0.72,0.53,0.0,0.58,7.31,7.58
( 2023/02/10 14:13:28.895) #left_data: ,1.25,0.97,0.84,1.11,0.0,1.08,6.97,6.72
( 2023/02/10 14:13:28.953) #left_data: ,0.84,1.67,0.19,0.26,0.0,0.05,6.27,5.36
( 2023/02/10 14:13:29.013) #left_data: ,2.98,3.95,2.56,1.39,0.02,0.69,3.29,1.09
( 2023/02/10 14:13:29.078) #left_data: ,2.98,3.95,2.56,1.39,0.02,0.69,3.29,1.09
( 2023/02/10 14:13:29.144) #left_data: ,4.9,5.73,4.9,2.67,0.0,1.27,0.08,0.0
( 2023/02/10 14:13:29.208) #left_data: ,7.22,5.99,5.48,2.03,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.266) #left_data: ,6.2,3.4,3.74,1.19,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.326) #left_data: ,6.2,3.4,3.74,1.19,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.387) #left_data: ,0.9,0.05,0.33,0.18,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.452) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.523) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.580) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.638) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.698) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.764) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.828) #left_data: ,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:29.895) #left_data: ,0.37,0.0,0.42,0.29,0.0,1.06,6.88,6.42
( 2023/02/10 14:13:29.956) #left_data: ,0.9,0.64,0.16,0.99,0.0,1.26,6.57,5.79
( 2023/02/10 14:13:30.014) #left_data: ,0.9,0.64,0.16,0.99,0.0,1.26,6.57,5.79
( 2023/02/10 14:13:30.083) #left_data: ,1.69,2.5,2.56,1.65,0.02,1.09,3.99,1.47
( 2023/02/10 14:13:30.151) #left_data: ,1.69,2.5,2.56,1.65,0.02,1.09,3.99,1.47
( 2023/02/10 14:13:30.218) #left_data: ,2.85,4.17,3.82,2.21,0.01,0.82,0.72,0.56
( 2023/02/10 14:13:30.278) #left_data: ,6.2,6.49,5.79,2.36,0.0,0.33,0.0,0.0
( 2023/02/10 14:13:30.337) #left_data: ,7.48,6.2,5.48,1.69,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.402) #left_data: ,7.48,6.2,5.48,1.69,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.467) #left_data: ,7.67,4.75,3.66,0.39,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.531) #left_data: ,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.589) #left_data: ,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.647) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.717) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.785) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.848) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.909) #left_data: ,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:30.968) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.05,0.53,0.42
( 2023/02/10 14:13:31.037) #left_data: ,0.0,0.0,0.0,0.17,0.0,0.3,5.86,5.99
( 2023/02/10 14:13:31.099) #left_data: ,0.0,0.0,0.0,0.17,0.0,0.3,5.86,5.99
( 2023/02/10 14:13:31.166) #left_data: ,1.05,0.8,1.05,0.57,0.0,0.75,6.88,6.42
( 2023/02/10 14:13:31.228) #left_data: ,1.16,1.21,1.11,1.63,0.01,1.83,6.2,5.24
( 2023/02/10 14:13:31.286) #left_data: ,1.16,1.21,1.11,1.63,0.01,1.83,6.2,5.24
( 2023/02/10 14:13:31.348) #left_data: ,0.02,2.56,4.8,4.12,0.01,3.15,0.35,0.16
( 2023/02/10 14:13:31.414) #left_data: ,1.07,3.15,5.48,4.49,0.0,2.42,0.0,0.0
( 2023/02/10 14:13:31.478) #left_data: ,1.07,3.15,5.48,4.49,0.0,2.42,0.0,0.0
( 2023/02/10 14:13:31.540) #left_data: ,5.24,5.24,6.13,2.89,0.0,0.24,0.0,0.0
( 2023/02/10 14:13:31.597) #left_data: ,6.13,4.35,4.17,0.78,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:31.654) #left_data: ,6.13,4.35,4.17,0.78,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:31.720) #left_data: ,2.85,0.61,1.16,0.6,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:31.787) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:31.851) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:31.910) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:31.968) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:32.028) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:32.093) #left_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:32.157) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:32.219) #left_data: ,0.0,0.0,0.0,0.03,0.0,0.14,3.99,3.51
( 2023/02/10 14:13:32.278) #left_data: ,0.46,0.01,0.42,1.12,0.0,0.04,6.65,5.66
( 2023/02/10 14:13:32.337) #left_data: ,1.0,0.67,1.02,1.23,0.0,1.27,6.97,5.73
( 2023/02/10 14:13:32.401) #left_data: ,1.0,0.67,1.02,1.23,0.0,1.27,6.97,5.73
( 2023/02/10 14:13:32.466) #left_data: ,0.38,0.98,0.66,0.55,0.01,0.44,6.49,5.24
( 2023/02/10 14:13:32.530) #left_data: ,1.94,3.05,2.28,1.34,0.03,0.88,4.64,1.8
( 2023/02/10 14:13:32.595) #left_data: ,3.51,4.8,3.99,2.28,0.01,0.57,1.12,0.19
( 2023/02/10 14:13:32.650) #left_data: ,3.51,4.8,3.99,2.28,0.01,0.57,1.12,0.19
( 2023/02/10 14:13:32.713) #left_data: ,6.72,6.49,5.66,2.08,0.0,0.14,0.0,0.0
( 2023/02/10 14:13:32.781) #left_data: ,7.58,6.27,4.9,1.07,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:32.844) #left_data: ,7.76,4.8,2.56,1.1,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:32.902) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:32.962) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.023) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.087) #left_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.154) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.215) #left_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.273) #left_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.333) #left_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.400) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:33.467) #left_data: ,0.62,0.01,0.24,0.91,0.0,1.14,7.22,6.42
( 2023/02/10 14:13:33.528) #left_data: ,0.62,0.01,0.24,0.91,0.0,1.14,7.22,6.42
( 2023/02/10 14:13:33.585) #left_data: ,0.8,0.62,1.26,0.04,0.0,0.22,7.13,6.2
( 2023/02/10 14:13:33.645) #left_data: ,0.8,0.62,1.26,0.04,0.0,0.22,7.13,6.2
( 2023/02/10 14:13:33.711) #left_data: ,0.98,1.72,2.26,1.78,0.02,1.65,5.36,3.4
( 2023/02/10 14:13:33.781) #left_data: ,1.11,3.32,4.3,3.15,0.03,2.28,1.19,0.42
( 2023/02/10 14:13:33.845) #left_data: ,2.92,4.69,5.6,3.62,0.0,1.07,0.0,0.0
( 2023/02/10 14:13:33.902) #left_data: ,5.12,5.66,6.06,3.36,0.0,0.65,0.0,0.0
( 2023/02/10 14:13:33.962) #left_data: ,7.05,5.92,5.99,2.34,0.0,0.02,0.0,0.0
( 2023/02/10 14:13:34.022) #left_data: ,7.67,4.64,3.7,0.42,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.092) #left_data: ,3.22,0.62,0.82,0.21,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.158) #left_data: ,0.08,0.0,0.01,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.220) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.279) #left_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.337) #left_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.402) #left_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.465) #left_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:34.527) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.11,0.34,1.22
( 2023/02/10 14:13:34.586) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.11,0.34,1.22
( 2023/02/10 14:13:34.646) #left_data: ,0.0,0.0,0.0,0.13,0.0,0.41,6.42,7.05
( 2023/02/10 14:13:34.710) #left_data: ,0.03,0.0,0.08,1.21,0.0,1.3,7.05,7.39
( 2023/02/10 14:13:34.777) #left_data: ,0.12,0.01,0.9,1.21,0.0,2.36,6.42,6.49
( 2023/02/10 14:13:34.842) #left_data: ,0.14,0.05,0.02,2.01,0.0,2.79,5.24,5.01
( 2023/02/10 14:13:34.900) #left_data: ,0.44,0.6,2.5,2.85,0.02,2.89,2.34,2.11
( 2023/02/10 14:13:34.959) #left_data: ,0.89,0.2,3.74,3.55,0.05,3.18,1.09,0.91
( 2023/02/10 14:13:35.020) #left_data: ,0.49,1.8,4.75,4.12,0.04,2.98,0.11,0.06
( 2023/02/10 14:13:35.084) #left_data: ,3.62,3.7,5.48,4.17,0.0,1.8,0.0,0.0
( 2023/02/10 14:13:35.148) #left_data: ,3.62,3.7,5.48,4.17,0.0,1.8,0.0,0.0
( 2023/02/10 14:13:35.210) #left_data: ,7.13,4.85,4.35,0.94,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.270) #left_data: ,4.85,0.87,0.44,0.48,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.330) #left_data: ,4.85,0.87,0.44,0.48,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.394) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.459) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.522) #left_data: ,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.578) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.635) #left_data: ,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.703) #left_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:35.770) #left_data: ,0.0,0.0,0.0,0.02,0.0,0.18,0.42,1.25
( 2023/02/10 14:13:35.833) #left_data: ,0.07,0.0,0.0,0.38,0.0,0.87,5.99,6.65
( 2023/02/10 14:13:35.892) #left_data: ,0.07,0.0,0.0,0.38,0.0,0.87,5.99,6.65
( 2023/02/10 14:13:35.951) #left_data: ,0.97,0.26,1.18,0.94,0.0,1.72,6.49,6.27
( 2023/02/10 14:13:36.011) #left_data: ,1.22,0.95,1.53,1.89,0.02,2.23,5.24,4.45
( 2023/02/10 14:13:36.145) #left_data: ,2.61,3.29,4.59,3.36,0.02,2.13,0.57,0.21
( 2023/02/10 14:13:36.206) #left_data: ,4.3,5.01,5.66,3.78,0.0,0.38,0.0,0.0
( 2023/02/10 14:13:36.265) #left_data: ,6.2,5.86,6.42,3.78,0.0,0.65,0.0,0.0
( 2023/02/10 14:13:36.324) #left_data: ,7.05,5.66,5.79,2.13,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.388) #left_data: ,7.05,3.86,3.82,0.73,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.455) #left_data: ,7.05,3.86,3.82,0.73,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.523) #left_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.580) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.638) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.702) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.772) #left_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.835) #left_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.891) #left_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:36.948) #left_data: ,0.02,0.0,0.0,0.01,0.0,0.06,0.83,0.64
( 2023/02/10 14:13:37.007) #left_data: ,0.06,0.0,0.0,0.39,0.0,0.9,6.42,6.49
( 2023/02/10 14:13:37.074) #left_data: ,0.48,0.0,0.28,1.07,0.0,0.73,7.05,6.8
( 2023/02/10 14:13:37.138) #left_data: ,0.48,0.0,0.28,1.07,0.0,0.73,7.05,6.8
( 2023/02/10 14:13:37.201) #left_data: ,0.93,0.34,0.77,1.07,0.0,0.2,7.05,6.49
( 2023/02/10 14:13:37.260) #left_data: ,0.93,0.34,0.77,1.07,0.0,0.2,7.05,6.49
( 2023/02/10 14:13:37.321) #left_data: ,0.71,0.13,2.08,1.92,0.01,2.31,5.6,4.35
( 2023/02/10 14:13:37.385) #left_data: ,1.09,1.74,3.58,2.85,0.02,2.67,2.67,1.19
( 2023/02/10 14:13:37.453) #left_data: ,4.49,5.86,6.2,4.3,0.0,0.12,0.0,0.0
( 2023/02/10 14:13:37.523) #left_data: ,4.49,5.86,6.2,4.3,0.0,0.12,0.0,0.0
( 2023/02/10 14:13:37.582) #left_data: ,6.88,4.85,4.03,0.84,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:37.640) #left_data: ,1.39,0.66,0.69,0.09,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:37.704) #left_data: ,1.39,0.66,0.69,0.09,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:37.770) #left_data: ,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:37.833) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:37.891) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:37.950) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:38.010) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:38.076) #left_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:38.143) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.06,2.95,2.92
( 2023/02/10 14:13:38.205) #left_data: ,0.0,0.0,0.0,0.64,0.0,1.21,5.79,6.42
( 2023/02/10 14:13:38.266) #left_data: ,0.05,0.0,0.35,0.27,0.0,1.85,6.27,6.8
( 2023/02/10 14:13:38.326) #left_data: ,0.13,0.09,1.12,1.37,0.0,2.73,6.13,6.42
( 2023/02/10 14:13:38.392) #left_data: ,0.13,0.09,1.12,1.37,0.0,2.73,6.13,6.42
( 2023/02/10 14:13:38.459) #left_data: ,0.28,0.5,1.53,2.16,0.0,3.11,5.07,4.9
( 2023/02/10 14:13:38.522) #left_data: ,0.5,2.16,3.7,2.89,0.02,2.44,1.8,0.36
( 2023/02/10 14:13:38.582) #left_data: ,0.5,2.16,3.7,2.89,0.02,2.44,1.8,0.36
( 2023/02/10 14:13:38.642) #left_data: ,2.61,4.08,5.42,4.12,0.01,2.42,0.19,0.01
( 2023/02/10 14:13:38.706) #left_data: ,5.18,5.6,6.49,4.64,0.0,1.18,0.0,0.0
( 2023/02/10 14:13:38.774) #left_data: ,7.05,5.6,6.2,3.18,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:38.838) #left_data: ,7.05,3.7,3.99,1.06,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:38.897) #left_data: ,0.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:38.956) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:39.022) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:39.088) #left_data: ,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:39.152) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:39.211) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:39.269) #left_data: ,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:39.330) #left_data: ,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:39.396) #left_data: ,0.0,0.0,0.0,0.23,0.0,0.42,5.79,6.34
( 2023/02/10 14:13:39.459) #left_data: ,0.15,0.0,0.03,1.05,0.0,0.42,6.65,6.97
( 2023/02/10 14:13:39.522) #left_data: ,0.15,0.0,0.03,1.05,0.0,0.42,6.65,6.97
( 2023/02/10 14:13:39.583) #left_data: ,0.71,0.52,1.11,0.54,0.0,1.04,6.57,6.42
( 2023/02/10 14:13:39.641) #left_data: ,1.01,0.68,1.11,0.96,0.01,1.25,5.79,5.07
( 2023/02/10 14:13:39.705) #left_data: ,1.01,0.68,1.11,0.96,0.01,1.25,5.79,5.07
( 2023/02/10 14:13:39.772) #left_data: ,1.47,3.08,3.11,2.03,0.04,1.63,3.01,1.78
( 2023/02/10 14:13:39.843) #left_data: ,3.86,4.85,5.12,3.18,0.01,1.47,0.13,0.0
( 2023/02/10 14:13:39.909) #left_data: ,5.86,5.6,5.99,3.78,0.0,0.91,0.0,0.0
( 2023/02/10 14:13:39.968) #left_data: ,7.39,5.66,5.99,2.82,0.0,0.01,0.0,0.0
( 2023/02/10 14:13:40.034) #left_data: ,3.11,0.34,0.41,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.102) #left_data: ,3.11,0.34,0.41,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.165) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.223) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.283) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.349) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.417) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.480) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:40.539) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.08,4.85,4.75
( 2023/02/10 14:13:40.597) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.08,4.85,4.75
( 2023/02/10 14:13:40.658) #left_data: ,0.21,0.01,0.61,0.27,0.0,0.82,7.31,7.05
( 2023/02/10 14:13:40.725) #left_data: ,0.28,0.21,1.09,0.91,0.0,1.41,6.88,6.49
( 2023/02/10 14:13:40.790) #left_data: ,0.28,0.21,1.09,0.91,0.0,1.41,6.88,6.49
( 2023/02/10 14:13:40.849) #left_data: ,0.67,0.75,2.89,2.61,0.0,2.42,4.26,3.11
( 2023/02/10 14:13:40.908) #left_data: ,1.24,2.44,4.21,3.4,0.01,2.7,1.57,0.03
( 2023/02/10 14:13:40.968) #left_data: ,1.24,2.44,4.21,3.4,0.01,2.7,1.57,0.03
( 2023/02/10 14:13:41.032) #left_data: ,2.79,5.24,5.54,4.03,0.0,1.65,0.1,0.0
( 2023/02/10 14:13:41.098) #left_data: ,7.22,6.2,6.2,2.61,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.163) #left_data: ,7.22,6.2,6.2,2.61,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.221) #left_data: ,7.13,3.51,2.85,1.21,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.281) #left_data: ,1.03,0.0,0.15,0.03,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.346) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.414) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.476) #left_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.535) #left_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.595) #left_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.658) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.721) #left_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:41.788) #left_data: ,0.44,0.0,0.17,0.89,0.0,1.13,5.92,5.3
( 2023/02/10 14:13:41.849) #left_data: ,1.14,0.53,0.8,1.07,0.0,1.1,6.49,5.54
( 2023/02/10 14:13:41.907) #left_data: ,1.14,0.53,0.8,1.07,0.0,1.1,6.49,5.54
( 2023/02/10 14:13:41.965) #left_data: ,0.39,0.08,1.13,0.11,0.0,0.18,6.72,5.86
( 2023/02/10 14:13:42.029) #left_data: ,0.96,1.69,0.94,0.78,0.01,0.93,5.86,4.26
( 2023/02/10 14:13:42.094) #left_data: ,1.76,3.18,2.95,2.21,0.02,1.51,2.08,1.19
( 2023/02/10 14:13:42.159) #left_data: ,3.15,4.75,4.8,3.08,0.0,1.19,0.2,0.0
( 2023/02/10 14:13:42.218) #left_data: ,5.01,5.92,5.86,3.7,0.0,0.99,0.0,0.0
( 2023/02/10 14:13:42.280) #left_data: ,6.88,6.57,6.27,2.79,0.0,0.11,0.0,0.0
( 2023/02/10 14:13:42.345) #left_data: ,7.58,5.66,4.35,0.84,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.411) #left_data: ,5.66,0.34,0.49,0.62,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.475) #left_data: ,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.533) #left_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.591) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.652) #left_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.716) #left_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.777) #left_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.839) #left_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:42.898) #left_data: ,0.0,0.0,0.0,0.05,0.0,0.22,6.57,6.57
( 2023/02/10 14:13:42.957) #left_data: ,0.0,0.0,0.0,0.05,0.0,0.22,6.57,6.57
( 2023/02/10 14:13:43.022) #left_data: ,0.12,0.0,0.24,0.11,0.0,1.45,7.22,7.31
( 2023/02/10 14:13:43.088) #left_data: ,0.16,0.1,0.96,0.54,0.0,1.61,7.22,7.05
( 2023/02/10 14:13:43.159) #left_data: ,0.23,0.37,0.03,0.59,0.0,1.43,6.8,6.34
( 2023/02/10 14:13:43.219) #left_data: ,0.39,1.23,0.54,0.58,0.0,0.87,6.57,5.6
( 2023/02/10 14:13:43.279) #left_data: ,0.39,1.23,0.54,0.58,0.0,0.87,6.57,5.6
( 2023/02/10 14:13:43.344) #left_data: ,0.58,4.35,3.47,2.01,0.04,1.47,3.36,1.8
( 2023/02/10 14:13:43.413) #left_data: ,3.51,6.42,5.73,3.22,0.0,0.72,0.03,0.0
( 2023/02/10 14:13:43.475) #left_data: ,5.86,6.97,6.49,2.85,0.0,0.32,0.0,0.0
( 2023/02/10 14:13:43.532) #left_data: ,7.05,5.86,4.85,1.12,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:43.591) #left_data: ,5.24,1.72,1.63,0.73,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:43.654) #left_data: ,0.15,0.0,0.03,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:43.720) #left_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:43.788) #left_data: ,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:43.849) #left_data: ,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
