( 2023/02/09 15:46:50.487) #left_data: ,L_FSR1,L_FSR2,L_FSR3,L_FSR4,L_FSR5,L_FSR6,L_FSR7,L_FSR8
( 2023/02/09 15:47:59.726) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:47:59.789) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:47:59.846) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:47:59.905) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:47:59.969) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.032) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.091) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.148) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.210) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.280) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.339) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.400) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.466) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.525) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.585) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.649) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.716) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.781) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.839) #left_data: ,0,0,0,0.07,0,0,0,0
( 2023/02/09 15:48:00.899) #left_data: ,0,0,0,0.08,0,0,0,0
( 2023/02/09 15:48:00.965) #left_data: ,0,0,0.01,0.07,0,0,0,0
( 2023/02/09 15:48:01.029) #left_data: ,0,0,0.03,0.06,0,0,0,0
( 2023/02/09 15:48:01.090) #left_data: ,0,0,0.03,0.06,0,0,0,0
( 2023/02/09 15:48:01.148) #left_data: ,0,0,0,0.05,0,0,0,0
( 2023/02/09 15:48:01.210) #left_data: ,0,0,0,0.02,0,0,0,0
( 2023/02/09 15:48:01.274) #left_data: ,0.01,0,0,0.02,0,0,0,0
( 2023/02/09 15:48:01.336) #left_data: ,0.01,0,0,0.02,0,0,0,0
