( 2023/02/10 14:11:38.103) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/10 14:13:11.775) #right_data: ,0.32,0.39,0.79,0.15,0.0,0.85,7.96,6.13
( 2023/02/10 14:13:11.843) #right_data: ,0.42,0.19,1.21,1.26,0.0,0.68,7.67,5.36
( 2023/02/10 14:13:11.903) #right_data: ,0.5,3.51,1.19,0.32,0.0,0.69,4.9,3.18
( 2023/02/10 14:13:11.964) #right_data: ,0.5,3.51,1.19,0.32,0.0,0.69,4.9,3.18
( 2023/02/10 14:13:12.022) #right_data: ,0.18,6.88,4.64,2.82,0.0,0.76,0.01,0.0
( 2023/02/10 14:13:12.085) #right_data: ,2.28,7.67,5.36,3.47,0.0,0.07,0.0,0.0
( 2023/02/10 14:13:12.153) #right_data: ,5.66,7.05,5.79,2.82,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.220) #right_data: ,5.66,4.8,4.85,2.03,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.279) #right_data: ,2.23,0.04,0.52,0.69,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.338) #right_data: ,0.46,0.0,0.0,0.09,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.397) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.465) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.532) #right_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.591) #right_data: ,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.648) #right_data: ,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.710) #right_data: ,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.776) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:12.846) #right_data: ,0.0,0.0,0.0,0.21,0.0,0.33,6.57,5.86
( 2023/02/10 14:13:12.905) #right_data: ,0.1,0.0,0.1,1.21,0.0,0.93,7.96,6.8
( 2023/02/10 14:13:12.964) #right_data: ,0.1,0.0,0.18,0.22,0.0,1.25,7.96,6.8
( 2023/02/10 14:13:13.021) #right_data: ,0.04,0.21,0.7,0.5,0.0,1.49,7.31,5.92
( 2023/02/10 14:13:13.084) #right_data: ,0.15,0.25,0.98,1.41,0.0,1.8,4.8,3.18
( 2023/02/10 14:13:13.152) #right_data: ,0.36,1.16,2.13,2.23,0.0,2.06,2.61,1.47
( 2023/02/10 14:13:13.217) #right_data: ,0.36,1.16,2.13,2.23,0.0,2.06,2.61,1.47
( 2023/02/10 14:13:13.278) #right_data: ,3.78,5.86,5.86,4.8,0.0,0.29,0.0,0.0
( 2023/02/10 14:13:13.336) #right_data: ,3.78,5.86,5.86,4.8,0.0,0.29,0.0,0.0
( 2023/02/10 14:13:13.397) #right_data: ,5.54,4.08,4.64,2.36,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.463) #right_data: ,5.07,0.98,1.59,0.44,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.531) #right_data: ,0.52,0.0,0.0,0.06,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.590) #right_data: ,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.648) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.708) #right_data: ,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.773) #right_data: ,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.840) #right_data: ,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.899) #right_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:13.961) #right_data: ,0.0,0.0,0.0,0.2,0.0,0.24,6.27,5.36
( 2023/02/10 14:13:14.020) #right_data: ,0.05,0.0,0.0,0.9,0.0,1.02,7.48,6.34
( 2023/02/10 14:13:14.086) #right_data: ,0.56,0.0,0.1,1.16,0.0,1.17,7.96,6.13
( 2023/02/10 14:13:14.153) #right_data: ,1.24,1.16,1.19,0.73,0.0,0.49,7.58,5.18
( 2023/02/10 14:13:14.221) #right_data: ,1.2,2.28,1.89,2.06,0.0,1.18,4.4,2.44
( 2023/02/10 14:13:14.282) #right_data: ,0.41,3.29,2.58,2.44,0.0,1.09,2.06,0.33
( 2023/02/10 14:13:14.343) #right_data: ,1.57,3.86,3.82,3.51,0.0,1.37,0.16,0.09
( 2023/02/10 14:13:14.406) #right_data: ,3.91,4.75,5.07,4.49,0.0,0.29,0.0,0.0
( 2023/02/10 14:13:14.472) #right_data: ,6.57,6.42,6.06,4.4,0.0,0.47,0.0,0.0
( 2023/02/10 14:13:14.548) #right_data: ,6.8,2.39,5.18,3.43,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:14.608) #right_data: ,3.25,0.0,0.34,0.89,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:14.666) #right_data: ,0.11,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:14.728) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:14.795) #right_data: ,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:14.861) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:14.921) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:14.979) #right_data: ,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:15.041) #right_data: ,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:15.105) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.01
( 2023/02/10 14:13:15.175) #right_data: ,0.02,0.0,0.0,0.85,0.0,0.98,7.39,6.06
( 2023/02/10 14:13:15.237) #right_data: ,0.54,0.2,0.48,0.44,0.0,0.33,7.86,5.99
( 2023/02/10 14:13:15.297) #right_data: ,0.83,0.79,1.03,0.73,0.0,0.57,7.58,5.73
( 2023/02/10 14:13:15.356) #right_data: ,0.82,1.19,0.44,1.45,0.0,1.18,5.99,4.35
( 2023/02/10 14:13:15.421) #right_data: ,1.01,1.85,2.7,3.08,0.0,1.87,0.41,1.15
( 2023/02/10 14:13:15.488) #right_data: ,1.21,2.56,3.47,3.55,0.0,1.99,0.51,0.4
( 2023/02/10 14:13:15.560) #right_data: ,1.36,2.85,4.12,3.99,0.0,1.89,0.03,0.0
( 2023/02/10 14:13:15.620) #right_data: ,4.4,4.49,5.42,4.9,0.0,0.35,0.0,0.0
( 2023/02/10 14:13:15.678) #right_data: ,6.42,4.4,5.99,4.17,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:15.741) #right_data: ,5.79,0.97,3.82,3.4,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:15.809) #right_data: ,0.65,0.0,0.0,0.1,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:15.880) #right_data: ,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:15.944) #right_data: ,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:16.001) #right_data: ,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:16.064) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:16.133) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:16.201) #right_data: ,0.08,0.0,0.01,0.05,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:16.260) #right_data: ,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:16.317) #right_data: ,0.0,0.0,0.0,0.24,0.0,0.29,6.42,5.73
( 2023/02/10 14:13:16.377) #right_data: ,0.07,0.0,0.0,1.0,0.0,0.08,7.58,6.42
( 2023/02/10 14:13:16.443) #right_data: ,0.05,0.0,0.18,1.39,0.0,2.13,6.8,6.13
( 2023/02/10 14:13:16.513) #right_data: ,0.07,0.0,0.29,1.57,0.0,2.26,6.06,5.79
( 2023/02/10 14:13:16.575) #right_data: ,0.11,0.0,0.49,1.63,0.0,2.34,5.66,4.96
( 2023/02/10 14:13:16.633) #right_data: ,0.12,0.01,1.03,2.5,0.0,2.79,3.7,3.32
( 2023/02/10 14:13:16.691) #right_data: ,0.45,0.57,1.32,3.11,0.0,2.82,1.07,1.39
( 2023/02/10 14:13:16.753) #right_data: ,1.18,2.73,3.99,4.49,0.0,2.64,0.01,0.02
( 2023/02/10 14:13:16.821) #right_data: ,2.79,4.17,5.12,5.18,0.0,1.96,0.0,0.0
( 2023/02/10 14:13:16.889) #right_data: ,5.42,4.96,5.73,4.17,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:16.949) #right_data: ,5.66,2.16,4.03,2.42,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.011) #right_data: ,1.37,0.01,0.19,0.49,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.079) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.146) #right_data: ,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.214) #right_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.275) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.334) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.398) #right_data: ,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.467) #right_data: ,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:17.532) #right_data: ,0.0,0.0,0.0,0.46,0.0,0.47,5.99,4.54
( 2023/02/10 14:13:17.591) #right_data: ,0.23,0.0,0.06,0.93,0.0,1.08,7.22,5.12
( 2023/02/10 14:13:17.649) #right_data: ,0.87,0.23,0.7,0.02,0.0,0.46,7.39,4.85
( 2023/02/10 14:13:17.707) #right_data: ,0.81,0.87,0.66,1.74,0.0,1.72,4.59,2.85
( 2023/02/10 14:13:17.773) #right_data: ,0.99,0.22,1.74,2.39,0.0,1.89,2.76,1.06
( 2023/02/10 14:13:17.841) #right_data: ,1.08,1.04,2.73,3.05,0.0,2.06,0.13,0.79
( 2023/02/10 14:13:17.901) #right_data: ,1.96,4.64,4.8,4.35,0.0,0.85,0.0,0.0
( 2023/02/10 14:13:17.958) #right_data: ,3.55,5.6,5.3,4.49,0.0,1.07,0.0,0.0
( 2023/02/10 14:13:18.015) #right_data: ,5.99,7.22,6.13,4.12,0.0,0.24,0.0,0.0
( 2023/02/10 14:13:18.077) #right_data: ,6.27,7.05,5.92,3.4,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.146) #right_data: ,2.18,0.0,0.28,0.55,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.215) #right_data: ,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.275) #right_data: ,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.333) #right_data: ,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.395) #right_data: ,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.460) #right_data: ,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.527) #right_data: ,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.587) #right_data: ,0.13,0.0,0.01,0.05,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:18.645) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.05,3.05,2.28
( 2023/02/10 14:13:18.708) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.05,3.05,2.28
( 2023/02/10 14:13:18.777) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.05,3.05,2.28
( 2023/02/10 14:13:18.843) #right_data: ,0.44,0.55,0.88,2.64,0.0,2.28,5.48,3.58
( 2023/02/10 14:13:18.902) #right_data: ,0.47,0.99,1.92,3.18,0.0,2.53,3.55,2.13
( 2023/02/10 14:13:18.960) #right_data: ,0.57,0.03,2.58,3.66,0.0,2.56,0.84,1.22
( 2023/02/10 14:13:19.018) #right_data: ,0.46,2.5,4.21,4.49,0.0,1.94,0.0,0.0
( 2023/02/10 14:13:19.086) #right_data: ,2.18,3.78,4.69,4.59,0.0,1.01,0.0,0.0
( 2023/02/10 14:13:19.152) #right_data: ,5.12,5.99,5.6,4.85,0.0,1.04,0.0,0.0
( 2023/02/10 14:13:19.216) #right_data: ,6.42,6.06,5.66,3.7,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.273) #right_data: ,6.42,6.06,5.66,3.7,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.330) #right_data: ,3.58,0.12,0.26,0.43,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.392) #right_data: ,3.58,0.12,0.26,0.43,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.459) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.531) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.592) #right_data: ,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.654) #right_data: ,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.717) #right_data: ,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.789) #right_data: ,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:19.858) #right_data: ,0.22,0.0,0.0,0.99,0.0,1.16,7.48,5.99
( 2023/02/10 14:13:19.917) #right_data: ,0.44,0.0,0.16,0.05,0.0,0.22,7.48,5.6
( 2023/02/10 14:13:19.974) #right_data: ,0.55,0.17,0.79,0.99,0.0,0.96,7.31,5.3
( 2023/02/10 14:13:20.036) #right_data: ,0.61,0.56,0.25,1.85,0.0,1.74,6.49,4.54
( 2023/02/10 14:13:20.100) #right_data: ,0.91,0.84,2.42,3.74,0.0,2.73,0.07,0.06
( 2023/02/10 14:13:20.167) #right_data: ,0.92,0.95,2.79,4.03,0.0,2.76,0.64,0.8
( 2023/02/10 14:13:20.226) #right_data: ,0.7,1.74,3.91,4.3,0.0,2.39,0.01,0.03
( 2023/02/10 14:13:20.283) #right_data: ,0.7,1.74,3.91,4.3,0.0,2.39,0.01,0.03
( 2023/02/10 14:13:20.340) #right_data: ,6.49,6.88,6.13,4.64,0.0,0.47,0.0,0.0
( 2023/02/10 14:13:20.402) #right_data: ,6.72,6.49,5.92,3.82,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.470) #right_data: ,5.48,0.73,0.81,0.78,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.537) #right_data: ,0.09,0.0,0.0,0.05,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.596) #right_data: ,0.09,0.0,0.0,0.05,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.653) #right_data: ,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.716) #right_data: ,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.784) #right_data: ,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.850) #right_data: ,0.17,0.0,0.0,0.02,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.908) #right_data: ,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:20.965) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.05,1.14,1.01
( 2023/02/10 14:13:21.028) #right_data: ,0.0,0.0,0.0,0.12,0.0,0.2,5.01,4.3
( 2023/02/10 14:13:21.093) #right_data: ,0.12,0.0,0.01,0.98,0.0,1.23,7.05,5.79
( 2023/02/10 14:13:21.159) #right_data: ,0.22,0.07,0.93,2.01,0.0,2.16,6.97,5.36
( 2023/02/10 14:13:21.219) #right_data: ,0.32,0.53,0.28,2.23,0.0,2.34,5.73,4.26
( 2023/02/10 14:13:21.278) #right_data: ,0.42,0.82,0.9,2.47,0.0,2.39,3.99,2.76
( 2023/02/10 14:13:21.337) #right_data: ,0.64,0.12,2.34,3.4,0.0,2.61,1.23,1.07
( 2023/02/10 14:13:21.403) #right_data: ,1.2,1.61,3.18,3.78,0.0,2.58,0.53,0.44
( 2023/02/10 14:13:21.469) #right_data: ,3.62,4.54,5.18,5.07,0.0,0.82,0.0,0.0
( 2023/02/10 14:13:21.537) #right_data: ,5.01,5.86,5.66,5.12,0.0,1.01,0.0,0.0
( 2023/02/10 14:13:21.598) #right_data: ,5.92,5.36,5.3,3.74,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:21.657) #right_data: ,4.35,0.35,0.96,1.16,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:21.721) #right_data: ,4.35,0.35,0.96,1.16,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:21.788) #right_data: ,4.35,0.35,0.96,1.16,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:21.853) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:21.912) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:21.968) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:22.030) #right_data: ,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:22.097) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:22.165) #right_data: ,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:22.224) #right_data: ,0.0,0.0,0.0,0.1,0.0,0.18,4.8,4.3
( 2023/02/10 14:13:22.283) #right_data: ,0.47,0.0,0.05,1.01,0.0,1.08,6.97,5.48
( 2023/02/10 14:13:22.341) #right_data: ,0.81,0.58,0.72,1.21,0.0,1.21,7.96,6.34
( 2023/02/10 14:13:22.406) #right_data: ,0.89,1.06,0.96,1.21,0.0,1.27,8.05,6.2
( 2023/02/10 14:13:22.474) #right_data: ,0.89,1.06,0.96,1.21,0.0,1.27,8.05,6.2
( 2023/02/10 14:13:22.537) #right_data: ,0.26,5.6,2.64,1.3,0.0,0.66,2.44,1.02
( 2023/02/10 14:13:22.596) #right_data: ,0.67,6.57,3.62,2.06,0.0,0.82,1.01,0.62
( 2023/02/10 14:13:22.654) #right_data: ,0.67,6.57,3.62,2.06,0.0,0.82,1.01,0.62
( 2023/02/10 14:13:22.716) #right_data: ,4.45,8.58,6.13,3.58,0.0,0.65,0.0,0.0
( 2023/02/10 14:13:22.783) #right_data: ,5.73,4.12,3.7,0.85,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:22.854) #right_data: ,4.8,1.23,1.16,0.62,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:22.912) #right_data: ,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:22.970) #right_data: ,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:23.031) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:23.096) #right_data: ,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:23.162) #right_data: ,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:23.221) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:23.280) #right_data: ,0.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:23.342) #right_data: ,0.0,0.0,0.0,0.08,0.0,0.08,0.36,0.61
( 2023/02/10 14:13:23.411) #right_data: ,0.0,0.0,0.0,0.07,0.0,0.2,4.96,4.35
( 2023/02/10 14:13:23.479) #right_data: ,0.51,0.26,1.04,1.53,0.0,1.59,7.48,5.86
( 2023/02/10 14:13:23.539) #right_data: ,0.81,1.14,1.26,1.11,0.0,0.88,7.48,5.86
( 2023/02/10 14:13:23.597) #right_data: ,0.89,1.67,0.18,0.55,0.0,0.18,7.22,5.07
( 2023/02/10 14:13:23.656) #right_data: ,0.39,4.9,2.5,1.69,0.0,0.96,1.63,0.33
( 2023/02/10 14:13:23.721) #right_data: ,1.63,5.54,3.32,2.39,0.0,1.11,1.05,0.69
( 2023/02/10 14:13:23.787) #right_data: ,1.63,5.54,3.32,2.39,0.0,1.11,1.05,0.69
( 2023/02/10 14:13:23.857) #right_data: ,5.36,6.34,5.73,4.3,0.0,0.5,0.0,0.0
( 2023/02/10 14:13:23.917) #right_data: ,5.92,4.64,4.75,2.61,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:23.975) #right_data: ,4.85,0.72,2.23,1.99,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.035) #right_data: ,1.02,0.0,0.0,0.38,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.101) #right_data: ,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.167) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.228) #right_data: ,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.285) #right_data: ,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.347) #right_data: ,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.410) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.475) #right_data: ,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:24.543) #right_data: ,0.0,0.0,0.0,0.51,0.0,0.41,5.99,5.24
( 2023/02/10 14:13:24.603) #right_data: ,0.74,0.0,0.16,1.08,0.0,0.88,7.31,5.42
( 2023/02/10 14:13:24.666) #right_data: ,0.33,0.87,0.88,1.22,0.0,0.95,7.76,4.9
( 2023/02/10 14:13:24.730) #right_data: ,2.06,5.3,1.01,1.25,0.02,0.91,6.2,3.08
( 2023/02/10 14:13:24.798) #right_data: ,2.76,6.27,1.53,0.11,0.02,0.88,4.26,1.53
( 2023/02/10 14:13:24.861) #right_data: ,3.18,7.13,2.03,0.36,0.0,0.87,2.39,1.19
( 2023/02/10 14:13:24.920) #right_data: ,6.2,7.39,3.86,2.08,0.0,0.74,0.0,0.0
( 2023/02/10 14:13:24.979) #right_data: ,6.2,7.39,3.86,2.08,0.0,0.74,0.0,0.0
( 2023/02/10 14:13:25.042) #right_data: ,8.26,8.05,4.69,1.59,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.108) #right_data: ,8.58,7.48,4.35,1.11,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.177) #right_data: ,8.58,7.48,4.35,1.11,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.238) #right_data: ,0.28,0.0,0.0,0.03,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.295) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.357) #right_data: ,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.426) #right_data: ,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.493) #right_data: ,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.553) #right_data: ,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.611) #right_data: ,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.674) #right_data: ,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:25.739) #right_data: ,0.0,0.0,0.0,0.12,0.0,0.2,4.96,4.59
( 2023/02/10 14:13:25.809) #right_data: ,1.26,0.59,0.71,1.14,0.0,1.02,7.48,5.48
( 2023/02/10 14:13:25.875) #right_data: ,1.26,0.59,0.71,1.14,0.0,1.02,7.48,5.48
( 2023/02/10 14:13:25.937) #right_data: ,1.59,3.62,1.23,0.85,0.03,0.33,5.92,3.74
( 2023/02/10 14:13:25.999) #right_data: ,2.76,4.35,2.58,1.85,0.0,0.7,1.01,1.14
( 2023/02/10 14:13:26.062) #right_data: ,3.01,4.26,3.29,2.58,0.0,0.94,0.47,0.37
( 2023/02/10 14:13:26.126) #right_data: ,3.7,4.3,4.35,3.91,0.0,0.9,0.0,0.0
( 2023/02/10 14:13:26.193) #right_data: ,6.65,6.34,5.42,3.99,0.0,0.41,0.0,0.0
( 2023/02/10 14:13:26.254) #right_data: ,6.65,6.34,5.42,3.99,0.0,0.41,0.0,0.0
( 2023/02/10 14:13:26.310) #right_data: ,7.48,5.99,5.36,2.58,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.374) #right_data: ,4.9,0.0,0.97,0.69,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.442) #right_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.510) #right_data: ,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.579) #right_data: ,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.637) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.700) #right_data: ,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.767) #right_data: ,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.834) #right_data: ,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/10 14:13:26.892) #right_data: ,0.0,0.0,0.0,0.04,0.0,0.0,0.07,0.0
( 2023/02/10 14:13:26.949) #right_data: ,0.0,0.0,0.0,0.19,0.0,0.23,5.86,4.96
( 2023/02/10 14:13:27.011) #right_data: ,0.5,0.0,0.01,0.86,0.0,0.86,7.13,5.3
( 2023/02/10 14:13:27.077) #right_data: ,0.99,1.99,0.32,0.12,0.0,1.26,7.58,4.9
( 2023/02/10 14:13:27.144) #right_data: ,1.04,3.78,1.02,0.26,0.0,0.0,6.34,3.95
( 2023/02/10 14:13:27.202) #right_data: ,1.24,5.18,2.64,1.16,0.0,0.47,2.06,1.24
( 2023/02/10 14:13:27.258) #right_data: ,1.65,5.24,4.12,2.85,0.0,0.85,0.09,0.01
( 2023/02/10 14:13:27.316) #right_data: ,3.08,5.92,4.85,3.4,0.0,0.27,0.0,0.0
