( 2023/02/09 19:29:05.645) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/09 19:30:55.467) #right_data: ,1.39,4.35,3.74,3.74,0.07,2.36,0.07,0.0
( 2023/02/09 19:30:55.525) #right_data: ,1.34,4.4,3.32,3.32,0.08,1.94,0.98,0.26
( 2023/02/09 19:30:55.587) #right_data: ,0.61,3.78,2.44,2.85,0.07,1.59,2.16,0.97
( 2023/02/09 19:30:55.655) #right_data: ,1.19,1.41,1.04,2.21,0.04,1.36,3.36,0.54
( 2023/02/09 19:30:55.721) #right_data: ,0.1,1.12,0.53,1.85,0.03,1.18,2.79,0.35
( 2023/02/09 19:30:55.779) #right_data: ,0.09,0.82,0.2,1.69,0.02,1.06,2.61,0.07
( 2023/02/09 19:30:55.834) #right_data: ,0.42,0.49,0.21,1.72,0.02,1.16,1.53,0.89
( 2023/02/09 19:30:55.891) #right_data: ,1.01,1.07,0.53,1.96,0.03,1.3,0.55,0.46
( 2023/02/09 19:30:55.953) #right_data: ,1.61,1.28,0.76,2.36,0.03,1.55,0.34,0.26
( 2023/02/09 19:30:56.021) #right_data: ,3.11,2.67,1.14,2.53,0.02,1.37,0.36,0.09
( 2023/02/09 19:30:56.088) #right_data: ,4.03,3.66,1.61,2.64,0.01,0.96,0.7,0.0
( 2023/02/09 19:30:56.148) #right_data: ,5.18,2.95,1.36,1.25,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.205) #right_data: ,5.3,1.25,0.84,1.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.267) #right_data: ,1.37,0.0,0.08,0.24,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.335) #right_data: ,0.72,0.0,0.01,0.16,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.405) #right_data: ,0.27,0.0,0.0,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.464) #right_data: ,0.16,0.03,0.03,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.521) #right_data: ,0.02,0.17,0.04,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.581) #right_data: ,0.0,0.26,0.07,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.648) #right_data: ,0.03,0.18,0.08,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.714) #right_data: ,0.04,0.18,0.11,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.773) #right_data: ,0.06,0.18,0.11,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.831) #right_data: ,1.2,0.94,0.29,0.94,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:56.889) #right_data: ,2.26,5.24,4.4,3.95,0.04,1.89,0.0,0.0
( 2023/02/09 19:30:56.950) #right_data: ,2.23,5.18,3.99,3.74,0.09,1.92,0.38,0.04
( 2023/02/09 19:30:57.015) #right_data: ,1.67,4.69,3.51,3.43,0.12,1.87,1.06,0.25
( 2023/02/09 19:30:57.080) #right_data: ,1.45,4.4,3.25,3.32,0.09,1.65,0.09,0.36
( 2023/02/09 19:30:57.140) #right_data: ,0.72,3.7,1.96,2.61,0.03,0.63,1.11,0.29
( 2023/02/09 19:30:57.198) #right_data: ,0.45,3.25,1.67,2.34,0.03,0.57,0.5,0.51
( 2023/02/09 19:30:57.265) #right_data: ,0.63,3.08,1.61,2.28,0.04,0.66,0.17,0.42
( 2023/02/09 19:30:57.332) #right_data: ,1.41,2.16,1.55,2.5,0.03,0.78,1.12,0.16
( 2023/02/09 19:30:57.399) #right_data: ,1.76,2.16,1.63,2.64,0.04,0.99,1.09,0.09
( 2023/02/09 19:30:57.460) #right_data: ,2.39,2.39,1.67,2.73,0.04,1.01,1.08,0.04
( 2023/02/09 19:30:57.520) #right_data: ,5.01,4.59,2.39,2.95,0.0,1.11,0.03,0.0
( 2023/02/09 19:30:57.582) #right_data: ,5.24,4.8,2.5,2.64,0.0,0.72,0.0,0.0
( 2023/02/09 19:30:57.647) #right_data: ,5.07,2.01,1.05,1.1,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:57.715) #right_data: ,3.7,0.92,0.43,0.49,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:57.775) #right_data: ,0.38,0.0,0.01,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:57.833) #right_data: ,0.36,0.0,0.03,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:57.888) #right_data: ,0.39,0.0,0.03,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:57.949) #right_data: ,0.45,0.0,0.04,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:58.017) #right_data: ,0.22,0.01,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:58.083) #right_data: ,0.14,0.05,0.07,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:58.146) #right_data: ,0.1,0.07,0.06,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:58.205) #right_data: ,0.17,0.09,0.14,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:58.268) #right_data: ,0.55,1.18,0.85,1.22,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:58.335) #right_data: ,2.42,5.12,3.74,3.58,0.15,2.47,0.55,0.48
( 2023/02/09 19:30:58.406) #right_data: ,2.5,5.07,3.58,3.43,0.07,1.87,1.13,0.15
( 2023/02/09 19:30:58.470) #right_data: ,1.96,4.59,2.73,2.98,0.07,1.19,1.01,0.52
( 2023/02/09 19:30:58.529) #right_data: ,2.31,4.3,2.61,2.85,0.03,0.76,0.49,0.01
( 2023/02/09 19:30:58.591) #right_data: ,2.5,3.91,2.39,2.82,0.03,0.7,0.32,0.0
( 2023/02/09 19:30:58.655) #right_data: ,2.56,3.62,2.36,2.82,0.03,0.7,0.37,0.0
( 2023/02/09 19:30:58.720) #right_data: ,3.01,3.25,2.53,3.22,0.02,0.99,0.04,0.0
( 2023/02/09 19:30:58.779) #right_data: ,4.54,4.3,3.08,3.58,0.0,0.93,0.0,0.0
( 2023/02/09 19:30:58.837) #right_data: ,5.36,4.85,3.22,3.47,0.0,0.73,0.0,0.0
( 2023/02/09 19:30:58.894) #right_data: ,5.73,5.18,3.22,2.98,0.0,0.41,0.0,0.0
( 2023/02/09 19:30:58.958) #right_data: ,5.99,3.78,2.01,1.76,0.0,0.04,0.0,0.0
( 2023/02/09 19:30:59.024) #right_data: ,5.86,2.73,1.22,0.28,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.089) #right_data: ,0.75,0.0,0.02,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.151) #right_data: ,0.33,0.0,0.02,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.210) #right_data: ,0.37,0.0,0.01,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.274) #right_data: ,0.57,0.0,0.02,0.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.332) #right_data: ,0.59,0.0,0.04,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.397) #right_data: ,0.44,0.0,0.05,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.457) #right_data: ,0.32,0.0,0.06,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.516) #right_data: ,0.14,0.01,0.04,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.579) #right_data: ,0.05,0.0,0.04,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:30:59.644) #right_data: ,0.18,0.25,0.21,0.28,0.0,0.22,2.58,1.21
( 2023/02/09 19:30:59.712) #right_data: ,0.32,0.61,0.58,0.86,0.0,0.66,4.17,2.76
( 2023/02/09 19:30:59.772) #right_data: ,0.62,0.4,0.49,1.32,0.0,0.41,3.91,3.01
( 2023/02/09 19:30:59.831) #right_data: ,0.62,0.4,0.49,1.32,0.0,0.41,3.91,3.01
( 2023/02/09 19:30:59.892) #right_data: ,0.72,1.23,1.41,2.23,0.0,1.04,3.15,2.5
( 2023/02/09 19:30:59.958) #right_data: ,0.85,2.06,1.87,2.39,0.0,1.04,1.89,1.39
( 2023/02/09 19:31:00.030) #right_data: ,0.9,2.64,1.92,2.31,0.0,0.98,2.03,1.47
( 2023/02/09 19:31:00.089) #right_data: ,0.94,3.08,2.03,2.13,0.0,0.81,1.89,1.07
( 2023/02/09 19:31:00.148) #right_data: ,0.66,4.96,2.95,2.95,0.0,0.82,0.58,0.54
( 2023/02/09 19:31:00.204) #right_data: ,1.59,5.99,3.29,3.11,0.0,0.53,0.3,0.25
( 2023/02/09 19:31:00.268) #right_data: ,2.73,6.57,3.62,3.18,0.0,0.03,0.0,0.0
( 2023/02/09 19:31:00.333) #right_data: ,4.26,6.88,4.12,2.85,0.0,0.33,0.0,0.0
( 2023/02/09 19:31:00.401) #right_data: ,4.59,5.6,1.55,0.94,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.459) #right_data: ,3.7,3.74,1.14,0.43,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.517) #right_data: ,1.96,1.26,0.34,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.580) #right_data: ,0.26,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.648) #right_data: ,0.08,0.02,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.715) #right_data: ,0.07,0.02,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.774) #right_data: ,0.07,0.02,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.832) #right_data: ,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.891) #right_data: ,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:00.954) #right_data: ,0.03,0.06,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:01.020) #right_data: ,0.02,0.07,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:01.080) #right_data: ,0.08,0.03,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:01.137) #right_data: ,0.03,0.0,0.02,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:01.193) #right_data: ,0.02,0.0,0.04,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:01.260) #right_data: ,0.02,0.0,0.03,0.06,0.0,0.0,3.25,1.99
( 2023/02/09 19:31:01.328) #right_data: ,0.02,0.0,0.03,0.06,0.0,0.0,3.25,1.99
( 2023/02/09 19:31:01.393) #right_data: ,0.51,0.31,0.58,0.89,0.0,1.05,4.85,3.86
( 2023/02/09 19:31:01.453) #right_data: ,0.89,0.96,1.19,0.29,0.0,0.49,5.07,4.21
( 2023/02/09 19:31:01.511) #right_data: ,1.06,0.21,0.36,0.65,0.0,0.7,4.49,3.74
( 2023/02/09 19:31:01.574) #right_data: ,0.02,1.43,1.18,1.07,0.0,0.82,2.92,2.42
( 2023/02/09 19:31:01.640) #right_data: ,0.96,3.15,1.61,1.07,0.01,0.58,2.11,1.32
( 2023/02/09 19:31:01.706) #right_data: ,1.41,3.51,1.89,1.18,0.01,0.65,0.9,0.35
( 2023/02/09 19:31:01.765) #right_data: ,2.11,3.51,2.31,1.63,0.0,0.58,0.45,0.46
( 2023/02/09 19:31:01.822) #right_data: ,2.47,3.55,2.64,2.03,0.0,0.59,0.16,0.16
( 2023/02/09 19:31:01.885) #right_data: ,2.61,3.62,2.73,2.23,0.0,0.72,0.1,0.06
( 2023/02/09 19:31:01.952) #right_data: ,2.85,3.82,2.95,2.44,0.0,0.62,0.04,0.0
( 2023/02/09 19:31:02.019) #right_data: ,3.82,4.96,2.92,2.01,0.0,1.13,0.09,0.0
( 2023/02/09 19:31:02.078) #right_data: ,3.99,4.69,2.92,2.06,0.0,1.04,0.0,0.0
( 2023/02/09 19:31:02.138) #right_data: ,3.99,3.95,2.92,1.76,0.0,0.55,0.0,0.0
( 2023/02/09 19:31:02.197) #right_data: ,0.76,0.0,0.07,0.4,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.261) #right_data: ,0.35,0.0,0.06,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.327) #right_data: ,0.4,0.0,0.05,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.391) #right_data: ,0.43,0.0,0.05,0.07,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.449) #right_data: ,0.28,0.0,0.08,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.507) #right_data: ,0.28,0.0,0.09,0.11,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.568) #right_data: ,0.21,0.0,0.06,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.632) #right_data: ,0.15,0.02,0.06,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.698) #right_data: ,0.05,0.1,0.08,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.756) #right_data: ,0.03,0.12,0.1,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.814) #right_data: ,0.04,0.11,0.08,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.875) #right_data: ,0.09,0.05,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:02.940) #right_data: ,2.11,2.26,2.13,1.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:03.005) #right_data: ,3.32,5.18,3.66,2.95,0.0,0.09,0.0,0.0
( 2023/02/09 19:31:03.064) #right_data: ,3.01,5.36,2.89,2.42,0.1,0.91,1.02,0.28
( 2023/02/09 19:31:03.123) #right_data: ,3.18,5.73,2.73,1.8,0.02,0.93,0.94,0.05
( 2023/02/09 19:31:03.184) #right_data: ,2.73,5.36,2.06,1.43,0.04,0.96,0.58,0.17
( 2023/02/09 19:31:03.251) #right_data: ,2.85,4.4,1.92,1.59,0.01,0.95,0.83,0.02
( 2023/02/09 19:31:03.319) #right_data: ,2.67,3.95,1.34,0.96,0.01,0.76,1.09,0.06
( 2023/02/09 19:31:03.382) #right_data: ,2.39,3.32,1.06,1.04,0.01,0.87,0.25,0.11
( 2023/02/09 19:31:03.442) #right_data: ,3.11,3.29,1.16,1.41,0.0,0.85,0.89,0.0
( 2023/02/09 19:31:03.501) #right_data: ,3.58,3.08,1.16,1.53,0.0,0.84,0.26,0.0
( 2023/02/09 19:31:03.565) #right_data: ,3.74,0.79,0.89,0.72,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:03.631) #right_data: ,3.74,0.79,0.89,0.72,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:03.698) #right_data: ,0.68,0.0,0.05,0.12,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:03.757) #right_data: ,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:03.816) #right_data: ,0.19,0.0,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:03.874) #right_data: ,0.19,0.01,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:03.940) #right_data: ,0.1,0.12,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:04.005) #right_data: ,0.09,0.08,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:04.064) #right_data: ,0.07,0.16,0.11,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:04.120) #right_data: ,0.07,0.21,0.13,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:04.182) #right_data: ,0.11,0.16,0.14,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:04.249) #right_data: ,2.13,4.8,4.8,4.03,0.0,0.49,0.0,0.0
( 2023/02/09 19:31:04.314) #right_data: ,2.26,5.12,5.01,4.64,0.01,2.06,0.0,0.0
( 2023/02/09 19:31:04.377) #right_data: ,1.43,4.26,4.12,4.4,0.09,2.64,0.36,0.04
( 2023/02/09 19:31:04.440) #right_data: ,2.36,4.54,3.05,3.05,0.02,0.49,0.19,0.0
( 2023/02/09 19:31:04.501) #right_data: ,2.31,4.4,2.16,1.89,0.03,1.23,0.94,0.13
( 2023/02/09 19:31:04.563) #right_data: ,2.44,4.75,1.85,1.28,0.03,1.0,0.02,0.19
( 2023/02/09 19:31:04.629) #right_data: ,2.67,4.75,1.37,0.66,0.02,0.82,0.59,0.25
( 2023/02/09 19:31:04.696) #right_data: ,2.76,4.3,0.93,0.5,0.01,0.67,0.07,0.16
( 2023/02/09 19:31:04.754) #right_data: ,2.64,4.45,0.99,0.7,0.01,0.71,0.05,0.12
( 2023/02/09 19:31:04.812) #right_data: ,3.15,4.85,1.39,1.21,0.01,0.74,1.08,0.04
( 2023/02/09 19:31:04.875) #right_data: ,4.12,5.66,1.85,1.45,0.0,0.62,0.2,0.0
( 2023/02/09 19:31:04.939) #right_data: ,4.17,5.12,1.96,1.69,0.0,0.27,0.0,0.0
( 2023/02/09 19:31:05.004) #right_data: ,3.7,2.5,0.72,0.47,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.066) #right_data: ,1.89,0.03,0.22,0.09,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.122) #right_data: ,0.19,0.0,0.03,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.180) #right_data: ,0.22,0.0,0.03,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.294) #right_data: ,0.2,0.01,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.351) #right_data: ,0.1,0.04,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.409) #right_data: ,0.09,0.15,0.08,0.01,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.468) #right_data: ,0.0,0.09,0.1,0.04,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.526) #right_data: ,0.0,0.04,0.09,0.13,0.0,0.0,0.06,0.02
( 2023/02/09 19:31:05.590) #right_data: ,0.0,0.13,0.15,0.23,0.0,0.0,0.07,0.01
( 2023/02/09 19:31:05.657) #right_data: ,0.11,0.18,0.16,0.06,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.718) #right_data: ,1.06,0.57,0.67,0.46,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.779) #right_data: ,2.08,2.73,1.59,1.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:05.836) #right_data: ,2.95,5.48,3.78,1.99,0.0,0.83,0.0,0.0
( 2023/02/09 19:31:05.898) #right_data: ,3.91,7.31,4.35,2.47,0.02,0.08,0.1,0.01
( 2023/02/09 19:31:05.962) #right_data: ,3.86,7.39,3.66,1.49,0.0,0.8,0.3,0.02
( 2023/02/09 19:31:06.033) #right_data: ,3.78,7.22,3.4,0.96,0.0,0.48,0.04,0.0
( 2023/02/09 19:31:06.091) #right_data: ,3.82,6.13,2.53,0.45,0.0,0.27,0.0,0.0
( 2023/02/09 19:31:06.150) #right_data: ,3.95,5.54,2.56,0.75,0.0,0.2,0.0,0.0
( 2023/02/09 19:31:06.213) #right_data: ,4.75,6.34,2.95,0.94,0.0,0.15,0.0,0.0
( 2023/02/09 19:31:06.277) #right_data: ,5.3,6.72,3.11,0.9,0.0,0.11,0.0,0.0
( 2023/02/09 19:31:06.344) #right_data: ,5.36,4.9,1.25,1.14,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.403) #right_data: ,4.45,2.16,1.11,0.86,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.460) #right_data: ,0.54,0.0,0.04,0.11,0.0,0.0,0.01,0.0
( 2023/02/09 19:31:06.520) #right_data: ,0.31,0.0,0.04,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.584) #right_data: ,0.09,0.07,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.650) #right_data: ,0.07,0.1,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.715) #right_data: ,0.03,0.1,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.774) #right_data: ,0.01,0.14,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.831) #right_data: ,0.03,0.17,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.894) #right_data: ,0.03,0.19,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:06.959) #right_data: ,0.06,0.19,0.11,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:07.027) #right_data: ,0.28,0.69,0.98,0.75,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:07.084) #right_data: ,2.98,5.36,4.75,4.26,0.02,2.03,0.01,0.0
( 2023/02/09 19:31:07.141) #right_data: ,3.11,5.54,4.8,4.49,0.04,2.44,0.56,0.02
( 2023/02/09 19:31:07.203) #right_data: ,2.31,4.9,4.64,4.4,0.0,2.06,0.08,0.0
( 2023/02/09 19:31:07.270) #right_data: ,1.78,3.25,4.35,4.49,0.0,2.34,0.0,0.0
( 2023/02/09 19:31:07.337) #right_data: ,1.69,2.64,4.26,4.35,0.0,2.08,0.0,0.0
( 2023/02/09 19:31:07.395) #right_data: ,1.57,3.01,4.17,4.3,0.0,1.99,0.0,0.0
( 2023/02/09 19:31:07.454) #right_data: ,1.61,3.18,4.21,4.35,0.0,2.11,0.02,0.0
( 2023/02/09 19:31:07.512) #right_data: ,1.45,3.55,3.74,4.03,0.02,1.67,0.94,0.29
( 2023/02/09 19:31:07.575) #right_data: ,1.63,3.95,3.55,3.82,0.02,1.37,1.1,0.41
( 2023/02/09 19:31:07.639) #right_data: ,1.89,4.4,3.51,3.55,0.01,0.76,1.04,0.32
( 2023/02/09 19:31:07.705) #right_data: ,1.87,4.49,2.98,3.11,0.01,0.35,0.1,0.52
( 2023/02/09 19:31:07.764) #right_data: ,3.08,5.42,3.82,3.78,0.01,0.57,0.06,0.0
( 2023/02/09 19:31:07.820) #right_data: ,3.99,6.13,4.26,3.7,0.0,0.94,0.0,0.0
( 2023/02/09 19:31:07.879) #right_data: ,4.49,6.49,4.49,3.29,0.0,0.31,0.0,0.0
( 2023/02/09 19:31:07.942) #right_data: ,5.24,6.88,3.99,1.76,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.007) #right_data: ,3.99,2.36,0.25,0.86,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.064) #right_data: ,2.92,1.16,0.75,0.43,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.125) #right_data: ,0.45,0.0,0.08,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.181) #right_data: ,0.16,0.0,0.04,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.242) #right_data: ,0.08,0.02,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.307) #right_data: ,0.08,0.02,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.368) #right_data: ,0.07,0.01,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.428) #right_data: ,0.07,0.02,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.488) #right_data: ,0.07,0.01,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.551) #right_data: ,0.05,0.02,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.617) #right_data: ,0.05,0.02,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.686) #right_data: ,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.747) #right_data: ,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:08.804) #right_data: ,0.0,0.0,0.01,0.05,0.0,0.05,0.47,1.14
( 2023/02/09 19:31:08.866) #right_data: ,0.38,0.6,0.42,0.48,0.0,0.36,2.89,1.11
( 2023/02/09 19:31:08.931) #right_data: ,0.23,3.32,1.19,0.78,0.0,1.06,2.18,0.65
( 2023/02/09 19:31:08.997) #right_data: ,0.44,3.91,2.06,1.63,0.0,0.33,1.76,0.73
( 2023/02/09 19:31:09.055) #right_data: ,0.51,3.74,2.76,2.64,0.0,1.21,1.24,1.18
( 2023/02/09 19:31:09.115) #right_data: ,1.12,3.95,3.36,3.29,0.0,1.47,0.31,0.39
( 2023/02/09 19:31:09.174) #right_data: ,1.65,4.21,3.74,3.66,0.0,1.21,0.0,0.04
( 2023/02/09 19:31:09.240) #right_data: ,2.42,5.01,4.03,3.66,0.0,0.65,0.0,0.0
( 2023/02/09 19:31:09.306) #right_data: ,2.85,5.48,4.21,3.62,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.365) #right_data: ,4.17,6.57,4.49,3.15,0.0,0.55,0.0,0.0
( 2023/02/09 19:31:09.421) #right_data: ,4.69,6.8,4.59,2.89,0.0,0.35,0.0,0.0
( 2023/02/09 19:31:09.479) #right_data: ,5.12,6.97,4.75,2.73,0.0,0.18,0.0,0.0
( 2023/02/09 19:31:09.542) #right_data: ,5.54,6.72,4.59,2.21,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.610) #right_data: ,5.3,4.96,3.66,1.67,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.675) #right_data: ,2.56,0.59,1.13,1.05,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.735) #right_data: ,0.58,0.0,0.06,0.08,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.794) #right_data: ,0.23,0.0,0.05,0.02,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.855) #right_data: ,0.11,0.01,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.921) #right_data: ,0.11,0.01,0.03,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:09.990) #right_data: ,0.1,0.02,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.049) #right_data: ,0.06,0.05,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.109) #right_data: ,0.05,0.07,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.172) #right_data: ,0.04,0.07,0.01,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.229) #right_data: ,0.04,0.07,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.296) #right_data: ,0.04,0.09,0.02,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.357) #right_data: ,0.03,0.12,0.04,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.415) #right_data: ,0.02,0.13,0.05,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.473) #right_data: ,0.02,0.21,0.09,0.0,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.539) #right_data: ,0.94,2.64,2.47,0.27,0.0,0.0,0.0,0.0
( 2023/02/09 19:31:10.604) #right_data: ,2.61,5.6,4.49,2.76,0.0,0.4,0.0,0.0
( 2023/02/09 19:31:10.668) #right_data: ,3.05,6.57,4.75,3.51,0.0,0.13,0.0,0.0
( 2023/02/09 19:31:10.727) #right_data: ,3.29,6.8,3.91,2.36,0.0,1.0,0.0,0.0
( 2023/02/09 19:31:10.786) #right_data: ,3.4,6.88,3.82,2.23,0.0,0.93,0.0,0.0
( 2023/02/09 19:31:10.848) #right_data: ,3.51,6.65,3.78,2.08,0.0,0.9,0.0,0.0
