( 2023/02/10 13:30:53.254) #right_data: ,R_FSR1,R_FSR2,R_FSR3,R_FSR4,R_FSR5,R_FSR6,R_FSR7,R_FSR8
( 2023/02/10 13:34:02.161) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.43,0.44
( 2023/02/10 13:34:02.221) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.42
( 2023/02/10 13:34:02.277) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.45,0.47
( 2023/02/10 13:34:02.339) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.46,0.47
( 2023/02/10 13:34:02.402) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.46,0.47
( 2023/02/10 13:34:02.473) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.49
( 2023/02/10 13:34:02.531) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.49
( 2023/02/10 13:34:02.587) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.48,0.49
( 2023/02/10 13:34:02.649) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.47,0.48
( 2023/02/10 13:34:02.716) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.47,0.49
( 2023/02/10 13:34:02.784) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.51
( 2023/02/10 13:34:02.844) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.61
( 2023/02/10 13:34:02.906) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.65
( 2023/02/10 13:34:02.964) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.67
( 2023/02/10 13:34:03.026) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.64
( 2023/02/10 13:34:03.094) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.61
( 2023/02/10 13:34:03.158) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.59
( 2023/02/10 13:34:03.216) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.6
( 2023/02/10 13:34:03.276) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.48
( 2023/02/10 13:34:03.339) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.68,0.51
( 2023/02/10 13:34:03.405) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.66,0.47
( 2023/02/10 13:34:03.473) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.69,0.48
( 2023/02/10 13:34:03.533) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.73,0.51
( 2023/02/10 13:34:03.592) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.74,0.52
( 2023/02/10 13:34:03.654) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.8,0.56
( 2023/02/10 13:34:03.724) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.02,0.82,0.59
( 2023/02/10 13:34:03.791) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.89,0.68
( 2023/02/10 13:34:03.849) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.91,0.69
( 2023/02/10 13:34:03.908) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.92,0.7
( 2023/02/10 13:34:03.970) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.72
( 2023/02/10 13:34:04.034) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.72
( 2023/02/10 13:34:04.100) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.72
( 2023/02/10 13:34:04.159) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.92,0.71
( 2023/02/10 13:34:04.217) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.89,0.69
( 2023/02/10 13:34:04.276) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.9,0.69
( 2023/02/10 13:34:04.343) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.8,0.6
( 2023/02/10 13:34:04.411) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.0,0.62,0.49
( 2023/02/10 13:34:04.478) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.0,0.6,0.45
( 2023/02/10 13:34:04.539) #right_data: ,0.05,0.0,0.01,0.0,0.0,0.0,0.6,0.41
( 2023/02/10 13:34:04.597) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.39,0.25
( 2023/02/10 13:34:04.659) #right_data: ,0.31,0.02,0.0,0.0,0.0,0.0,0.29,0.16
( 2023/02/10 13:34:04.727) #right_data: ,0.43,0.02,0.0,0.0,0.0,0.0,0.24,0.13
( 2023/02/10 13:34:04.794) #right_data: ,0.56,0.04,0.0,0.0,0.0,0.0,0.12,0.03
( 2023/02/10 13:34:04.851) #right_data: ,0.47,0.05,0.0,0.0,0.0,0.0,0.15,0.06
( 2023/02/10 13:34:04.909) #right_data: ,0.13,0.0,0.0,0.0,0.0,0.0,0.33,0.2
( 2023/02/10 13:34:04.967) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.36
( 2023/02/10 13:34:05.033) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.54
( 2023/02/10 13:34:05.100) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.62,0.42
( 2023/02/10 13:34:05.157) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.62,0.43
( 2023/02/10 13:34:05.216) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.63,0.44
( 2023/02/10 13:34:05.276) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.01,0.52,0.32
( 2023/02/10 13:34:05.340) #right_data: ,0.03,0.0,0.0,0.0,0.0,0.01,0.37,0.25
( 2023/02/10 13:34:05.405) #right_data: ,0.13,0.0,0.02,0.0,0.0,0.0,0.12,0.03
( 2023/02/10 13:34:05.473) #right_data: ,0.17,0.02,0.03,0.0,0.0,0.0,0.08,0.01
( 2023/02/10 13:34:05.534) #right_data: ,0.29,0.07,0.02,0.0,0.0,0.0,0.02,0.0
( 2023/02/10 13:34:05.639) #right_data: ,0.34,0.06,0.02,0.0,0.0,0.0,0.02,0.0
( 2023/02/10 13:34:05.701) #right_data: ,0.37,0.0,0.0,0.0,0.0,0.0,0.21,0.11
( 2023/02/10 13:34:05.762) #right_data: ,0.1,0.0,0.0,0.0,0.0,0.0,0.33,0.23
( 2023/02/10 13:34:05.820) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.44
( 2023/02/10 13:34:05.878) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.47
( 2023/02/10 13:34:05.935) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.4
( 2023/02/10 13:34:06.001) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.38
( 2023/02/10 13:34:06.069) #right_data: ,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.38
( 2023/02/10 13:34:06.136) #right_data: ,0.02,0.0,0.0,0.0,0.0,0.01,0.45,0.3
( 2023/02/10 13:34:06.195) #right_data: ,0.04,0.0,0.0,0.0,0.0,0.01,0.39,0.26
( 2023/02/10 13:34:06.254) #right_data: ,0.06,0.0,0.03,0.0,0.0,0.01,0.33,0.2
( 2023/02/10 13:34:06.317) #right_data: ,0.06,0.0,0.03,0.0,0.0,0.01,0.34,0.19
( 2023/02/10 13:34:06.384) #right_data: ,0.07,0.02,0.05,0.0,0.0,0.01,0.3,0.18
( 2023/02/10 13:34:06.453) #right_data: ,0.08,0.03,0.06,0.0,0.0,0.01,0.29,0.18
( 2023/02/10 13:34:06.513) #right_data: ,0.08,0.04,0.08,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:06.571) #right_data: ,0.08,0.05,0.09,0.0,0.0,0.01,0.28,0.18
( 2023/02/10 13:34:06.635) #right_data: ,0.08,0.04,0.09,0.0,0.0,0.01,0.28,0.18
( 2023/02/10 13:34:06.700) #right_data: ,0.07,0.02,0.07,0.0,0.0,0.01,0.32,0.2
( 2023/02/10 13:34:06.768) #right_data: ,0.06,0.01,0.06,0.0,0.0,0.02,0.33,0.2
( 2023/02/10 13:34:06.826) #right_data: ,0.06,0.01,0.05,0.0,0.0,0.01,0.35,0.23
( 2023/02/10 13:34:06.883) #right_data: ,0.06,0.01,0.06,0.0,0.0,0.01,0.37,0.24
( 2023/02/10 13:34:06.940) #right_data: ,0.07,0.03,0.09,0.0,0.0,0.01,0.35,0.22
( 2023/02/10 13:34:07.004) #right_data: ,0.08,0.04,0.1,0.0,0.0,0.01,0.35,0.22
( 2023/02/10 13:34:07.076) #right_data: ,0.08,0.04,0.1,0.0,0.0,0.01,0.36,0.23
( 2023/02/10 13:34:07.138) #right_data: ,0.09,0.04,0.11,0.0,0.0,0.02,0.36,0.23
( 2023/02/10 13:34:07.199) #right_data: ,0.08,0.05,0.11,0.0,0.0,0.01,0.37,0.23
( 2023/02/10 13:34:07.258) #right_data: ,0.07,0.04,0.1,0.0,0.0,0.02,0.39,0.25
( 2023/02/10 13:34:07.321) #right_data: ,0.07,0.04,0.1,0.0,0.0,0.02,0.39,0.25
( 2023/02/10 13:34:07.392) #right_data: ,0.06,0.01,0.07,0.0,0.0,0.02,0.43,0.31
( 2023/02/10 13:34:07.458) #right_data: ,0.04,0.01,0.06,0.0,0.0,0.02,0.45,0.34
( 2023/02/10 13:34:07.520) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.48,0.36
( 2023/02/10 13:34:07.579) #right_data: ,0.04,0.0,0.03,0.0,0.0,0.02,0.5,0.37
( 2023/02/10 13:34:07.641) #right_data: ,0.04,0.0,0.03,0.0,0.0,0.02,0.54,0.42
( 2023/02/10 13:34:07.707) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.53,0.39
( 2023/02/10 13:34:07.775) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.55,0.43
( 2023/02/10 13:34:07.832) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.55,0.43
( 2023/02/10 13:34:07.892) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.55,0.43
( 2023/02/10 13:34:07.948) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.43
( 2023/02/10 13:34:08.013) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.43
( 2023/02/10 13:34:08.080) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.43
( 2023/02/10 13:34:08.139) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.43
( 2023/02/10 13:34:08.198) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.43
( 2023/02/10 13:34:08.257) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.43
( 2023/02/10 13:34:08.321) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.43
( 2023/02/10 13:34:08.391) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.44
( 2023/02/10 13:34:08.459) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.44
( 2023/02/10 13:34:08.518) #right_data: ,0.04,0.0,0.03,0.0,0.0,0.02,0.56,0.44
( 2023/02/10 13:34:08.576) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.57,0.44
( 2023/02/10 13:34:08.638) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.44
( 2023/02/10 13:34:08.707) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.44
( 2023/02/10 13:34:08.772) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.44
( 2023/02/10 13:34:08.830) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.56,0.44
( 2023/02/10 13:34:08.890) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.57,0.44
( 2023/02/10 13:34:08.953) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.57,0.44
( 2023/02/10 13:34:09.017) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.02,0.57,0.44
( 2023/02/10 13:34:09.084) #right_data: ,0.04,0.0,0.03,0.0,0.0,0.02,0.57,0.44
( 2023/02/10 13:34:09.145) #right_data: ,0.04,0.0,0.03,0.0,0.0,0.02,0.55,0.41
( 2023/02/10 13:34:09.204) #right_data: ,0.06,0.01,0.06,0.0,0.0,0.02,0.48,0.36
( 2023/02/10 13:34:09.261) #right_data: ,0.06,0.03,0.09,0.0,0.0,0.02,0.46,0.33
( 2023/02/10 13:34:09.326) #right_data: ,0.08,0.05,0.11,0.0,0.0,0.02,0.45,0.31
( 2023/02/10 13:34:09.393) #right_data: ,0.1,0.09,0.14,0.0,0.0,0.02,0.4,0.25
( 2023/02/10 13:34:09.464) #right_data: ,0.1,0.1,0.17,0.0,0.0,0.02,0.38,0.25
( 2023/02/10 13:34:09.528) #right_data: ,0.09,0.11,0.19,0.0,0.0,0.02,0.38,0.25
( 2023/02/10 13:34:09.587) #right_data: ,0.09,0.12,0.21,0.0,0.0,0.02,0.36,0.22
( 2023/02/10 13:34:09.648) #right_data: ,0.09,0.12,0.22,0.0,0.0,0.02,0.36,0.22
( 2023/02/10 13:34:09.713) #right_data: ,0.09,0.14,0.24,0.0,0.0,0.02,0.35,0.22
( 2023/02/10 13:34:09.784) #right_data: ,0.09,0.15,0.25,0.0,0.0,0.02,0.35,0.22
( 2023/02/10 13:34:09.842) #right_data: ,0.1,0.15,0.25,0.0,0.0,0.02,0.36,0.23
( 2023/02/10 13:34:09.898) #right_data: ,0.1,0.17,0.26,0.0,0.0,0.02,0.36,0.24
( 2023/02/10 13:34:09.959) #right_data: ,0.1,0.19,0.26,0.0,0.0,0.02,0.36,0.23
( 2023/02/10 13:34:10.026) #right_data: ,0.1,0.2,0.28,0.01,0.0,0.02,0.3,0.21
( 2023/02/10 13:34:10.095) #right_data: ,0.09,0.2,0.27,0.0,0.0,0.02,0.32,0.22
( 2023/02/10 13:34:10.153) #right_data: ,0.09,0.19,0.26,0.0,0.0,0.02,0.33,0.23
( 2023/02/10 13:34:10.211) #right_data: ,0.05,0.11,0.15,0.0,0.0,0.01,0.42,0.31
( 2023/02/10 13:34:10.273) #right_data: ,0.05,0.08,0.11,0.0,0.0,0.01,0.46,0.34
( 2023/02/10 13:34:10.336) #right_data: ,0.04,0.05,0.08,0.0,0.0,0.01,0.49,0.39
( 2023/02/10 13:34:10.405) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.6,0.47
( 2023/02/10 13:34:10.465) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.65,0.52
( 2023/02/10 13:34:10.523) #right_data: ,0.03,0.0,0.03,0.0,0.0,0.01,0.65,0.53
( 2023/02/10 13:34:10.580) #right_data: ,0.04,0.0,0.04,0.0,0.0,0.01,0.64,0.5
( 2023/02/10 13:34:10.641) #right_data: ,0.07,0.06,0.1,0.0,0.0,0.01,0.54,0.39
( 2023/02/10 13:34:10.712) #right_data: ,0.07,0.08,0.13,0.0,0.0,0.01,0.49,0.34
( 2023/02/10 13:34:10.839) #right_data: ,0.07,0.12,0.15,0.0,0.0,0.01,0.33,0.22
( 2023/02/10 13:34:10.897) #right_data: ,0.08,0.14,0.21,0.0,0.0,0.01,0.27,0.2
( 2023/02/10 13:34:10.961) #right_data: ,0.12,0.21,0.33,0.02,0.0,0.02,0.22,0.13
( 2023/02/10 13:34:11.033) #right_data: ,0.12,0.23,0.36,0.02,0.0,0.02,0.21,0.1
( 2023/02/10 13:34:11.101) #right_data: ,0.13,0.29,0.42,0.05,0.0,0.02,0.15,0.06
( 2023/02/10 13:34:11.163) #right_data: ,0.14,0.29,0.42,0.06,0.0,0.02,0.15,0.07
( 2023/02/10 13:34:11.222) #right_data: ,0.14,0.3,0.43,0.05,0.0,0.02,0.15,0.07
( 2023/02/10 13:34:11.283) #right_data: ,0.12,0.28,0.4,0.04,0.0,0.02,0.17,0.08
( 2023/02/10 13:34:11.348) #right_data: ,0.1,0.25,0.37,0.04,0.0,0.01,0.19,0.09
( 2023/02/10 13:34:11.422) #right_data: ,0.09,0.22,0.33,0.01,0.0,0.02,0.2,0.11
( 2023/02/10 13:34:11.480) #right_data: ,0.05,0.11,0.23,0.0,0.0,0.01,0.25,0.16
( 2023/02/10 13:34:11.541) #right_data: ,0.04,0.11,0.21,0.0,0.0,0.01,0.26,0.16
( 2023/02/10 13:34:11.604) #right_data: ,0.04,0.11,0.18,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:11.667) #right_data: ,0.05,0.11,0.19,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:11.737) #right_data: ,0.05,0.12,0.2,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:11.797) #right_data: ,0.06,0.12,0.2,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:11.858) #right_data: ,0.06,0.12,0.21,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:11.915) #right_data: ,0.06,0.13,0.22,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:11.978) #right_data: ,0.06,0.12,0.22,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:12.042) #right_data: ,0.06,0.12,0.22,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:12.111) #right_data: ,0.06,0.12,0.23,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:12.170) #right_data: ,0.07,0.13,0.23,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:12.229) #right_data: ,0.07,0.13,0.23,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:12.294) #right_data: ,0.07,0.13,0.23,0.0,0.0,0.01,0.28,0.17
( 2023/02/10 13:34:12.360) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.28,0.17
( 2023/02/10 13:34:12.427) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.485) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.544) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.606) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.671) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.741) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.802) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.861) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.924) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:12.991) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.057) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.118) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.176) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.234) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.297) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.364) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.435) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.495) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.554) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.619) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.683) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.749) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.808) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.865) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.18
( 2023/02/10 13:34:13.929) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:13.994) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.062) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.123) #right_data: ,0.07,0.13,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.179) #right_data: ,0.07,0.14,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.242) #right_data: ,0.07,0.14,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.311) #right_data: ,0.07,0.14,0.24,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.378) #right_data: ,0.07,0.14,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.438) #right_data: ,0.07,0.14,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.496) #right_data: ,0.07,0.14,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.553) #right_data: ,0.07,0.13,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.615) #right_data: ,0.07,0.13,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.682) #right_data: ,0.07,0.14,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.751) #right_data: ,0.07,0.14,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.808) #right_data: ,0.07,0.14,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.865) #right_data: ,0.07,0.15,0.25,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:14.931) #right_data: ,0.07,0.15,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:15.000) #right_data: ,0.07,0.15,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.069) #right_data: ,0.07,0.15,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.129) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.187) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.248) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:15.315) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:15.383) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:15.441) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.500) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.559) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.621) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.688) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.28,0.16
( 2023/02/10 13:34:15.816) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:15.874) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:15.936) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.004) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:16.070) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:16.128) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:16.186) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:16.249) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:16.318) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.388) #right_data: ,0.07,0.16,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:16.452) #right_data: ,0.07,0.17,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.509) #right_data: ,0.07,0.17,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.571) #right_data: ,0.07,0.17,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.635) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.704) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.762) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.821) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.877) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:16.941) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:17.009) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:17.077) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:17.137) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:17.196) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:17.262) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:17.328) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.16
( 2023/02/10 13:34:17.394) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:17.451) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:17.512) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:17.576) #right_data: ,0.07,0.18,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:17.641) #right_data: ,0.07,0.18,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:17.708) #right_data: ,0.07,0.17,0.26,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:17.768) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.17
( 2023/02/10 13:34:17.827) #right_data: ,0.07,0.18,0.27,0.0,0.0,0.02,0.29,0.17
